Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;8.-Hurtos;Enero-junio 2018;46.818
ANDALUCÍA;8.-Hurtos;Variación % 2018/2017;-9,4
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-junio 2017;4.591
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-junio 2018;3.428
ANDALUCÍA;9.-Sustracciones de vehículos;Variación % 2018/2017;-25,3
ANDALUCÍA;10.-Tráfico de drogas;Enero-junio 2017;1.753
ANDALUCÍA;10.-Tráfico de drogas;Enero-junio 2018;1.850
ANDALUCÍA;10.-Tráfico de drogas;Variación % 2018/2017;5,5
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2017;167.406
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2018;162.745
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;-2,8
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2017;3
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;7
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;133,3
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2017;7
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;7
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;0,0
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2017;149
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;159
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;6,7
Provincia de ALMERÍA;4.-Secuestro;Enero-junio 2017;0
Provincia de ALMERÍA;4.-Secuestro;Enero-junio 2018;0
Provincia de ALMERÍA;4.-Secuestro;Variación % 2018/2017;0,0
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2017;107
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;101
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;-5,6
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2017;7
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2018;12
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2018/2017;71,4
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2017;100
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;89
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;-11,0
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-junio 2017;255
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-junio 2018;229
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Variación % 2018/2017;-10,2
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2017;1.508
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;1.213
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2018/2017;-19,6
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2017;1.222
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;953
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;-22,0
Provincia de ALMERÍA;8.-Hurtos;Enero-junio 2017;3.672
Provincia de ALMERÍA;8.-Hurtos;Enero-junio 2018;3.329
Provincia de ALMERÍA;8.-Hurtos;Variación % 2018/2017;-9,3
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-junio 2017;319
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-junio 2018;186
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Variación % 2018/2017;-41,7
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-junio 2017;122
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-junio 2018;173
Provincia de ALMERÍA;10.-Tráfico de drogas;Variación % 2018/2017;41,8
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2017;14.699
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2018;13.893
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;-5,5
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2017;1
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;2
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;100,0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2017;5
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;-80,0
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2017;40
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;49
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;22,5
- Municipio de Almería;4.-Secuestro;Enero-junio 2017;0
- Municipio de Almería;4.-Secuestro;Enero-junio 2018;0
- Municipio de Almería;4.-Secuestro;Variación % 2018/2017;0,0
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2017;24
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;29
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;20,8
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2017;1
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2018;4
- Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2018/2017;300,0
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2017;23
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;25
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;8,7
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2017;121
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2018;91
- Municipio de Almería;6.-Robos con violencia e intimidación;Variación % 2018/2017;-24,8
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2017;240
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;247
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2018/2017;2,9
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2017;177
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;181
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;2,3
- Municipio de Almería;8.-Hurtos;Enero-junio 2017;1.361
- Municipio de Almería;8.-Hurtos;Enero-junio 2018;1.223
- Municipio de Almería;8.-Hurtos;Variación % 2018/2017;-10,1
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2017;127
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2018;84
- Municipio de Almería;9.-Sustracciones de vehículos;Variación % 2018/2017;-33,9
- Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2017;37
- Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2018;63
- Municipio de Almería;10.-Tráfico de drogas;Variación % 2018/2017;70,3
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2017;4.647
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2018;4.153
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;-10,6
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2017;1
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;2
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;100,0
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2017;0
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;100,0
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2017;33
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;30
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;-9,1
- Municipio de Ejido (El);4.-Secuestro;Enero-junio 2017;0
- Municipio de Ejido (El);4.-Secuestro;Enero-junio 2018;0
- Municipio de Ejido (El);4.-Secuestro;Variación % 2018/2017;0,0
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2017;17
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;15
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;-11,8
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2017;2
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2018/2017;0,0
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2017;15
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;13
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;-13,3
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2017;38
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2018;32
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Variación % 2018/2017;-15,8
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2017;140
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;188
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2018/2017;34,3
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2017;99
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2018;137
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;38,4
- Municipio de Ejido (El);8.-Hurtos;Enero-junio 2017;397
- Municipio de Ejido (El);8.-Hurtos;Enero-junio 2018;387
- Municipio de Ejido (El);8.-Hurtos;Variación % 2018/2017;-2,5
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2017;35
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2018;18
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Variación % 2018/2017;-48,6
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2017;15
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2018;29
- Municipio de Ejido (El);10.-Tráfico de drogas;Variación % 2018/2017;93,3
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2017;1.755
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.893
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2018/2017;7,9
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2017;0
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;100,0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2017;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;0,0
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2017;24
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;19
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;-20,8
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2017;0
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2018;0
- Municipio de Roquetas de Mar;4.-Secuestro;Variación % 2018/2017;0,0
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2017;18
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;17
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;-5,6
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2017;1
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Variación % 2018/2017;100,0
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2017;17
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;15
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;-11,8
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2017;55
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2018;63
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Variación % 2018/2017;14,5
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2017;361
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;200
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2018/2017;-44,6
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2017;322
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;157
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;-51,2
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2017;855
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2018;828
- Municipio de Roquetas de Mar;8.-Hurtos;Variación % 2018/2017;-3,2
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2017;51
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2018;32
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Variación % 2018/2017;-37,3
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2017;16
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2018;33
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Variación % 2018/2017;106,3
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-junio 2017;2.983
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-junio 2018;2.898
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;-2,8
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2017;3
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;3
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;0,0
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2017;26
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;19
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;-26,9
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2017;273
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;237
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;-13,2
Provincia de CÁDIZ;4.-Secuestro;Enero-junio 2017;4
Provincia de CÁDIZ;4.-Secuestro;Enero-junio 2018;7
Provincia de CÁDIZ;4.-Secuestro;Variación % 2018/2017;75,0
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2017;124
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;162
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;30,6
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-junio 2017;11
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-junio 2018;11
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Variación % 2018/2017;0,0
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2017;113
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;151
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;33,6
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-junio 2017;418
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-junio 2018;411
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Variación % 2018/2017;-1,7
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2017;1.561
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;1.570
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2018/2017;0,6
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-junio 2017;1.048
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;974
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;-7,1
Provincia de CÁDIZ;8.-Hurtos;Enero-junio 2017;7.611
Provincia de CÁDIZ;8.-Hurtos;Enero-junio 2018;6.765
Provincia de CÁDIZ;8.-Hurtos;Variación % 2018/2017;-11,1
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-junio 2017;714
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-junio 2018;813
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Variación % 2018/2017;13,9
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-junio 2017;455
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-junio 2018;438
Provincia de CÁDIZ;10.-Tráfico de drogas;Variación % 2018/2017;-3,7
Provincia de CÁDIZ;TOTAL INFRACCIONES PENALES;Enero-junio 2017;24.691
Provincia de CÁDIZ;TOTAL INFRACCIONES PENALES;Enero-junio 2018;24.702
Provincia de CÁDIZ;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;0,0
- Municipio de Algeciras;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2017;0
- Municipio de Algeciras;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;1
- Municipio de Algeciras;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;100,0
- Municipio de Algeciras;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2017;4
- Municipio de Algeciras;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;5
- Municipio de Algeciras;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;25,0
- Municipio de Algeciras;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2017;34
- Municipio de Algeciras;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;31
- Municipio de Algeciras;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;-8,8
- Municipio de Algeciras;4.-Secuestro;Enero-junio 2017;3
- Municipio de Algeciras;4.-Secuestro;Enero-junio 2018;4
- Municipio de Algeciras;4.-Secuestro;Variación % 2018/2017;33,3
- Municipio de Algeciras;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2017;11
- Municipio de Algeciras;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;14
- Municipio de Algeciras;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;27,3
- Municipio de Algeciras;5.1.-Agresión sexual con penetración;Enero-junio 2017;2
- Municipio de Algeciras;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Algeciras;5.1.-Agresión sexual con penetración;Variación % 2018/2017;-100,0
- Municipio de Algeciras;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2017;9
- Municipio de Algeciras;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;14
- Municipio de Algeciras;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;55,6
- Municipio de Algeciras;6.-Robos con violencia e intimidación;Enero-junio 2017;59
- Municipio de Algeciras;6.-Robos con violencia e intimidación;Enero-junio 2018;69
- Municipio de Algeciras;6.-Robos con violencia e intimidación;Variación % 2018/2017;16,9
- Municipio de Algeciras;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2017;104
- Municipio de Algeciras;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;109
- Municipio de Algeciras;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2018/2017;4,8
- Municipio de Algeciras;7.1.-Robos con fuerza en domicilios;Enero-junio 2017;82
- Municipio de Algeciras;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;80
- Municipio de Algeciras;7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;-2,4
- Municipio de Algeciras;8.-Hurtos;Enero-junio 2017;686
- Municipio de Algeciras;8.-Hurtos;Enero-junio 2018;557
- Municipio de Algeciras;8.-Hurtos;Variación % 2018/2017;-18,8
- Municipio de Algeciras;9.-Sustracciones de vehículos;Enero-junio 2017;62
- Municipio de Algeciras;9.-Sustracciones de vehículos;Enero-junio 2018;103
- Municipio de Algeciras;9.-Sustracciones de vehículos;Variación % 2018/2017;66,1
- Municipio de Algeciras;10.-Tráfico de drogas;Enero-junio 2017;200
- Municipio de Algeciras;10.-Tráfico de drogas;Enero-junio 2018;148
- Municipio de Algeciras;10.-Tráfico de drogas;Variación % 2018/2017;-26,0
- Municipio de Algeciras;TOTAL INFRACCIONES PENALES;Enero-junio 2017;2.534
- Municipio de Algeciras;TOTAL INFRACCIONES PENALES;Enero-junio 2018;2.467
- Municipio de Algeciras;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;-2,6
- Municipio de Arcos de la Frontera;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2017;1
- Municipio de Arcos de la Frontera;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Arcos de la Frontera;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;-100,0
- Municipio de Arcos de la Frontera;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2017;0
- Municipio de Arcos de la Frontera;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Arcos de la Frontera;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;0,0
- Municipio de Arcos de la Frontera;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2017;7
- Municipio de Arcos de la Frontera;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;4
- Municipio de Arcos de la Frontera;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;-42,9
- Municipio de Arcos de la Frontera;4.-Secuestro;Enero-junio 2017;0
