Geografía;Tipología penal;Periodos:;Total
- Municipio de Ejido (El);Resto de infracciones penales;Variación % 2020/2019;-2,0
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;2.564
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-septiembre 2020;2.320
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-9,5
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;1
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2020;0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;-100,0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2020;1
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;100,0
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;22
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2020;26
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;18,2
- Municipio de Níjar;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Níjar;4.-Secuestro;Enero-septiembre 2020;0
- Municipio de Níjar;4.-Secuestro;Variación % 2020/2019;0,0
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;16
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2020;16
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;0,0
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;2
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-septiembre 2020;4
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Variación % 2020/2019;100,0
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;14
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2020;12
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-14,3
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-septiembre 2019;15
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-septiembre 2020;9
- Municipio de Níjar;6.-Robos con violencia e intimidación;Variación % 2020/2019;-40,0
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;97
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2020;110
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;13,4
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;82
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2020;102
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;24,4
- Municipio de Níjar;8.-Hurtos;Enero-septiembre 2019;218
- Municipio de Níjar;8.-Hurtos;Enero-septiembre 2020;135
- Municipio de Níjar;8.-Hurtos;Variación % 2020/2019;-38,1
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-septiembre 2019;3
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-septiembre 2020;6
- Municipio de Níjar;9.-Sustracciones de vehículos;Variación % 2020/2019;100,0
- Municipio de Níjar;10.-Tráfico de drogas;Enero-septiembre 2019;11
- Municipio de Níjar;10.-Tráfico de drogas;Enero-septiembre 2020;18
- Municipio de Níjar;10.-Tráfico de drogas;Variación % 2020/2019;63,6
- Municipio de Níjar;Resto de infracciones penales;Enero-septiembre 2019;782
- Municipio de Níjar;Resto de infracciones penales;Enero-septiembre 2020;725
- Municipio de Níjar;Resto de infracciones penales;Variación % 2020/2019;-7,3
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;1.165
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-septiembre 2020;1.046
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-10,2
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2020;0
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;-100,0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;1
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2020;1
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;0,0
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;48
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2020;45
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-6,3
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-septiembre 2020;0
- Municipio de Roquetas de Mar;4.-Secuestro;Variación % 2020/2019;0,0
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;44
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2020;40
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-9,1
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;7
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-septiembre 2020;7
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Variación % 2020/2019;0,0
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;37
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2020;33
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-10,8
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-septiembre 2019;114
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-septiembre 2020;65
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Variación % 2020/2019;-43,0
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;199
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2020;180
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-9,5
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;159
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2020;136
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-14,5
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-septiembre 2019;1.028
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-septiembre 2020;542
- Municipio de Roquetas de Mar;8.-Hurtos;Variación % 2020/2019;-47,3
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-septiembre 2019;40
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-septiembre 2020;32
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Variación % 2020/2019;-20,0
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-septiembre 2019;62
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-septiembre 2020;68
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Variación % 2020/2019;9,7
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-septiembre 2019;2.592
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-septiembre 2020;2.455
- Municipio de Roquetas de Mar;Resto de infracciones penales;Variación % 2020/2019;-5,3
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;4.129
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-septiembre 2020;3.428
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-17,0
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;9
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2020;6
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;-33,3
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;22
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2020;34
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;54,5
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;492
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2020;444
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-9,8
Provincia de CÁDIZ;4.-Secuestro;Enero-septiembre 2019;1
Provincia de CÁDIZ;4.-Secuestro;Enero-septiembre 2020;2
Provincia de CÁDIZ;4.-Secuestro;Variación % 2020/2019;100,0
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;261
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2020;220
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-15,7
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;25
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-septiembre 2020;28
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Variación % 2020/2019;12,0
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;236
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2020;192
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-18,6
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-septiembre 2019;641
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-septiembre 2020;439
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Variación % 2020/2019;-31,5
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;1.665
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2020;1.417
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-14,9
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;1.126
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2020;987
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-12,3
