Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;11. Resto de criminalidad convencional;enero-marzo 2024;45.292
ANDALUCÍA;11. Resto de criminalidad convencional;Variación % 2024/2023;-0,6
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2023;17.745
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;21.604
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;21,7
ANDALUCÍA;12.-Estafas informáticas;enero-marzo 2023;15.705
ANDALUCÍA;12.-Estafas informáticas;enero-marzo 2024;19.064
ANDALUCÍA;12.-Estafas informáticas;Variación % 2024/2023;21,4
ANDALUCÍA;13.-Otros ciberdelitos;enero-marzo 2023;2.040
ANDALUCÍA;13.-Otros ciberdelitos;enero-marzo 2024;2.540
ANDALUCÍA;13.-Otros ciberdelitos;Variación % 2024/2023;24,5
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;enero-marzo 2023;97.406
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;99.413
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;2,1
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2023;6.556
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;6.652
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;1,5
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2023;2
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;6
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;200,0
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2023;7
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;1
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-85,7
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2023;117
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;125
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;6,8
Provincia de ALMERÍA;4. Secuestro;enero-marzo 2023;1
Provincia de ALMERÍA;4. Secuestro;enero-marzo 2024;1
Provincia de ALMERÍA;4. Secuestro;Variación % 2024/2023;0,0
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;enero-marzo 2023;73
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;enero-marzo 2024;80
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;Variación % 2024/2023;9,6
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;enero-marzo 2023;13
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;enero-marzo 2024;19
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2024/2023;46,2
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2023;60
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;61
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;1,7
Provincia de ALMERÍA;6. Robos con violencia e intimidación;enero-marzo 2023;129
Provincia de ALMERÍA;6. Robos con violencia e intimidación;enero-marzo 2024;157
Provincia de ALMERÍA;6. Robos con violencia e intimidación;Variación % 2024/2023;21,7
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2023;503
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;463
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-8,0
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;enero-marzo 2023;397
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;enero-marzo 2024;367
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-7,6
Provincia de ALMERÍA;8. Hurtos;enero-marzo 2023;1.398
Provincia de ALMERÍA;8. Hurtos;enero-marzo 2024;1.463
Provincia de ALMERÍA;8. Hurtos;Variación % 2024/2023;4,6
Provincia de ALMERÍA;9. Sustracciones de vehículos;enero-marzo 2023;89
Provincia de ALMERÍA;9. Sustracciones de vehículos;enero-marzo 2024;82
Provincia de ALMERÍA;9. Sustracciones de vehículos;Variación % 2024/2023;-7,9
Provincia de ALMERÍA;10. Tráfico de drogas;enero-marzo 2023;112
Provincia de ALMERÍA;10. Tráfico de drogas;enero-marzo 2024;124
Provincia de ALMERÍA;10. Tráfico de drogas;Variación % 2024/2023;10,7
Provincia de ALMERÍA;11. Resto de criminalidad convencional;enero-marzo 2023;4.125
Provincia de ALMERÍA;11. Resto de criminalidad convencional;enero-marzo 2024;4.150
Provincia de ALMERÍA;11. Resto de criminalidad convencional;Variación % 2024/2023;0,6
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2023;1.013
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;1.420
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;40,2
Provincia de ALMERÍA;12.-Estafas informáticas;enero-marzo 2023;899
Provincia de ALMERÍA;12.-Estafas informáticas;enero-marzo 2024;1.260
Provincia de ALMERÍA;12.-Estafas informáticas;Variación % 2024/2023;40,2
Provincia de ALMERÍA;13.-Otros ciberdelitos;enero-marzo 2023;114
Provincia de ALMERÍA;13.-Otros ciberdelitos;enero-marzo 2024;160
Provincia de ALMERÍA;13.-Otros ciberdelitos;Variación % 2024/2023;40,4
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;enero-marzo 2023;7.569
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;8.072
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;6,6
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2023;232
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;225
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-3,0
04003 Adra;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2023;0
04003 Adra;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;0
04003 Adra;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2023;0
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;0
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;0,0
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2023;2
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;1
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;-50,0
04003 Adra;4. Secuestro;enero-marzo 2023;0
04003 Adra;4. Secuestro;enero-marzo 2024;0
04003 Adra;4. Secuestro;Variación % 2024/2023;0,0
04003 Adra;5. Delitos contra la libertad sexual;enero-marzo 2023;2
04003 Adra;5. Delitos contra la libertad sexual;enero-marzo 2024;1
04003 Adra;5. Delitos contra la libertad sexual;Variación % 2024/2023;-50,0
04003 Adra;5.1.-Agresión sexual con penetración;enero-marzo 2023;0
04003 Adra;5.1.-Agresión sexual con penetración;enero-marzo 2024;0
04003 Adra;5.1.-Agresión sexual con penetración;Variación % 2024/2023;0,0
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2023;2
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;1
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-50,0
04003 Adra;6. Robos con violencia e intimidación;enero-marzo 2023;3
04003 Adra;6. Robos con violencia e intimidación;enero-marzo 2024;2
04003 Adra;6. Robos con violencia e intimidación;Variación % 2024/2023;-33,3
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2023;14
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;16
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;14,3
04003 Adra;7.1.-Robos con fuerza en domicilios;enero-marzo 2023;13
04003 Adra;7.1.-Robos con fuerza en domicilios;enero-marzo 2024;14
04003 Adra;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;7,7
04003 Adra;8. Hurtos;enero-marzo 2023;42
04003 Adra;8. Hurtos;enero-marzo 2024;66
04003 Adra;8. Hurtos;Variación % 2024/2023;57,1
04003 Adra;9. Sustracciones de vehículos;enero-marzo 2023;1
04003 Adra;9. Sustracciones de vehículos;enero-marzo 2024;3
04003 Adra;9. Sustracciones de vehículos;Variación % 2024/2023;200,0
04003 Adra;10. Tráfico de drogas;enero-marzo 2023;6
04003 Adra;10. Tráfico de drogas;enero-marzo 2024;3
04003 Adra;10. Tráfico de drogas;Variación % 2024/2023;-50,0
04003 Adra;11. Resto de criminalidad convencional;enero-marzo 2023;162
04003 Adra;11. Resto de criminalidad convencional;enero-marzo 2024;133
04003 Adra;11. Resto de criminalidad convencional;Variación % 2024/2023;-17,9
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2023;21
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;37
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;76,2
04003 Adra;12.-Estafas informáticas;enero-marzo 2023;19
04003 Adra;12.-Estafas informáticas;enero-marzo 2024;30
04003 Adra;12.-Estafas informáticas;Variación % 2024/2023;57,9
04003 Adra;13.-Otros ciberdelitos;enero-marzo 2023;2
04003 Adra;13.-Otros ciberdelitos;enero-marzo 2024;7
04003 Adra;13.-Otros ciberdelitos;Variación % 2024/2023;250,0
04003 Adra;III. TOTAL INFRACCIONES PENALES;enero-marzo 2023;253
04003 Adra;III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;262
04003 Adra;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;3,6
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2023;1.766
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;1.822
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;3,2
04013 Almería;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2023;0
04013 Almería;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;1
04013 Almería;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;100,0
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2023;2
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;0
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-100,0
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2023;22
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;29
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;31,8
04013 Almería;4. Secuestro;enero-marzo 2023;1
04013 Almería;4. Secuestro;enero-marzo 2024;0
04013 Almería;4. Secuestro;Variación % 2024/2023;-100,0
04013 Almería;5. Delitos contra la libertad sexual;enero-marzo 2023;26
04013 Almería;5. Delitos contra la libertad sexual;enero-marzo 2024;26
04013 Almería;5. Delitos contra la libertad sexual;Variación % 2024/2023;0,0
04013 Almería;5.1.-Agresión sexual con penetración;enero-marzo 2023;5
04013 Almería;5.1.-Agresión sexual con penetración;enero-marzo 2024;7
04013 Almería;5.1.-Agresión sexual con penetración;Variación % 2024/2023;40,0
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2023;21
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;19
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-9,5
04013 Almería;6. Robos con violencia e intimidación;enero-marzo 2023;43
04013 Almería;6. Robos con violencia e intimidación;enero-marzo 2024;66
04013 Almería;6. Robos con violencia e intimidación;Variación % 2024/2023;53,5
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2023;94
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;75
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-20,2
04013 Almería;7.1.-Robos con fuerza en domicilios;enero-marzo 2023;72
04013 Almería;7.1.-Robos con fuerza en domicilios;enero-marzo 2024;56
04013 Almería;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-22,2
04013 Almería;8. Hurtos;enero-marzo 2023;472
04013 Almería;8. Hurtos;enero-marzo 2024;540
04013 Almería;8. Hurtos;Variación % 2024/2023;14,4
04013 Almería;9. Sustracciones de vehículos;enero-marzo 2023;39
04013 Almería;9. Sustracciones de vehículos;enero-marzo 2024;32
04013 Almería;9. Sustracciones de vehículos;Variación % 2024/2023;-17,9
04013 Almería;10. Tráfico de drogas;enero-marzo 2023;47
04013 Almería;10. Tráfico de drogas;enero-marzo 2024;47
04013 Almería;10. Tráfico de drogas;Variación % 2024/2023;0,0
04013 Almería;11. Resto de criminalidad convencional;enero-marzo 2023;1.020
04013 Almería;11. Resto de criminalidad convencional;enero-marzo 2024;1.006
04013 Almería;11. Resto de criminalidad convencional;Variación % 2024/2023;-1,4
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2023;328
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;495
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;50,9
04013 Almería;12.-Estafas informáticas;enero-marzo 2023;299
04013 Almería;12.-Estafas informáticas;enero-marzo 2024;463
04013 Almería;12.-Estafas informáticas;Variación % 2024/2023;54,8
04013 Almería;13.-Otros ciberdelitos;enero-marzo 2023;29
04013 Almería;13.-Otros ciberdelitos;enero-marzo 2024;32
04013 Almería;13.-Otros ciberdelitos;Variación % 2024/2023;10,3
04013 Almería;III. TOTAL INFRACCIONES PENALES;enero-marzo 2023;2.094
04013 Almería;III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;2.317
04013 Almería;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;10,6
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2023;904
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;870
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-3,8
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-marzo 2023;0
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;0
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2023;1
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;0
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-100,0
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2023;24
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;17
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;-29,2
04902 Ejido (El);4. Secuestro;enero-marzo 2023;0
04902 Ejido (El);4. Secuestro;enero-marzo 2024;0
04902 Ejido (El);4. Secuestro;Variación % 2024/2023;0,0
04902 Ejido (El);5. Delitos contra la libertad sexual;enero-marzo 2023;7
04902 Ejido (El);5. Delitos contra la libertad sexual;enero-marzo 2024;9
04902 Ejido (El);5. Delitos contra la libertad sexual;Variación % 2024/2023;28,6
04902 Ejido (El);5.1.-Agresión sexual con penetración;enero-marzo 2023;1
04902 Ejido (El);5.1.-Agresión sexual con penetración;enero-marzo 2024;2
04902 Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2024/2023;100,0
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2023;6
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;7
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;16,7
04902 Ejido (El);6. Robos con violencia e intimidación;enero-marzo 2023;11
04902 Ejido (El);6. Robos con violencia e intimidación;enero-marzo 2024;15
04902 Ejido (El);6. Robos con violencia e intimidación;Variación % 2024/2023;36,4
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2023;53
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;32
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-39,6
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;enero-marzo 2023;27
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;enero-marzo 2024;21
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-22,2
04902 Ejido (El);8. Hurtos;enero-marzo 2023;210
04902 Ejido (El);8. Hurtos;enero-marzo 2024;156
04902 Ejido (El);8. Hurtos;Variación % 2024/2023;-25,7
04902 Ejido (El);9. Sustracciones de vehículos;enero-marzo 2023;9
04902 Ejido (El);9. Sustracciones de vehículos;enero-marzo 2024;11
04902 Ejido (El);9. Sustracciones de vehículos;Variación % 2024/2023;22,2
04902 Ejido (El);10. Tráfico de drogas;enero-marzo 2023;15
04902 Ejido (El);10. Tráfico de drogas;enero-marzo 2024;20
04902 Ejido (El);10. Tráfico de drogas;Variación % 2024/2023;33,3
04902 Ejido (El);11. Resto de criminalidad convencional;enero-marzo 2023;574
04902 Ejido (El);11. Resto de criminalidad convencional;enero-marzo 2024;610
04902 Ejido (El);11. Resto de criminalidad convencional;Variación % 2024/2023;6,3
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2023;90
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;88
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;-2,2
04902 Ejido (El);12.-Estafas informáticas;enero-marzo 2023;77
04902 Ejido (El);12.-Estafas informáticas;enero-marzo 2024;73
04902 Ejido (El);12.-Estafas informáticas;Variación % 2024/2023;-5,2
04902 Ejido (El);13.-Otros ciberdelitos;enero-marzo 2023;13
04902 Ejido (El);13.-Otros ciberdelitos;enero-marzo 2024;15
04902 Ejido (El);13.-Otros ciberdelitos;Variación % 2024/2023;15,4
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-marzo 2023;994
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;958
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;-3,6
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2023;132
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;110
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-16,7
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2023;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2023;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;0,0
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2023;3
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;0
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;-100,0
04053 Huércal-Overa;4. Secuestro;enero-marzo 2023;0
04053 Huércal-Overa;4. Secuestro;enero-marzo 2024;0
04053 Huércal-Overa;4. Secuestro;Variación % 2024/2023;0,0
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero-marzo 2023;5
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero-marzo 2024;2
04053 Huércal-Overa;5. Delitos contra la libertad sexual;Variación % 2024/2023;-60,0
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero-marzo 2023;1
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero-marzo 2024;0
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;Variación % 2024/2023;-100,0
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2023;4
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;2
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-50,0
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero-marzo 2023;0
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero-marzo 2024;2
04053 Huércal-Overa;6. Robos con violencia e intimidación;Variación % 2024/2023;100,0
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2023;29
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;9
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-69,0
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero-marzo 2023;28
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero-marzo 2024;8
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-71,4
04053 Huércal-Overa;8. Hurtos;enero-marzo 2023;29
04053 Huércal-Overa;8. Hurtos;enero-marzo 2024;25
04053 Huércal-Overa;8. Hurtos;Variación % 2024/2023;-13,8
04053 Huércal-Overa;9. Sustracciones de vehículos;enero-marzo 2023;3
04053 Huércal-Overa;9. Sustracciones de vehículos;enero-marzo 2024;0
04053 Huércal-Overa;9. Sustracciones de vehículos;Variación % 2024/2023;-100,0
04053 Huércal-Overa;10. Tráfico de drogas;enero-marzo 2023;1
04053 Huércal-Overa;10. Tráfico de drogas;enero-marzo 2024;1
04053 Huércal-Overa;10. Tráfico de drogas;Variación % 2024/2023;0,0
04053 Huércal-Overa;11. Resto de criminalidad convencional;enero-marzo 2023;62
04053 Huércal-Overa;11. Resto de criminalidad convencional;enero-marzo 2024;71
04053 Huércal-Overa;11. Resto de criminalidad convencional;Variación % 2024/2023;14,5
04053 Huércal-Overa;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2023;26
04053 Huércal-Overa;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;40
04053 Huércal-Overa;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;53,8
