Geografía;Tipología penal;Periodos:;Total
Provincia de ALMERÍA;8.-HURTOS;Enero-Septiembre 2015;6.506
Provincia de ALMERÍA;8.-HURTOS;Enero-Septiembre 2016;6.165
Provincia de ALMERÍA;8.-HURTOS;Variación % 2016/2015;-5,2
- Municipio de Almería;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;7.055
- Municipio de Almería;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;6.544
- Municipio de Almería;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-7,2
- Municipio de Almería;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;0
- Municipio de Almería;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Almería;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Almería;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;236
- Municipio de Almería;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;170
- Municipio de Almería;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-28,0
- Municipio de Almería;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;424
- Municipio de Almería;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;349
- Municipio de Almería;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-17,7
- Municipio de Almería;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;206
- Municipio de Almería;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;225
- Municipio de Almería;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;9,2
- Municipio de Almería;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;50
- Municipio de Almería;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;61
- Municipio de Almería;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;22,0
- Municipio de Almería;7.-DAÑOS;Enero-Septiembre 2015;801
- Municipio de Almería;7.-DAÑOS;Enero-Septiembre 2016;859
- Municipio de Almería;7.-DAÑOS;Variación % 2016/2015;7,2
- Municipio de Almería;8.-HURTOS;Enero-Septiembre 2015;2.238
- Municipio de Almería;8.-HURTOS;Enero-Septiembre 2016;2.020
- Municipio de Almería;8.-HURTOS;Variación % 2016/2015;-9,7
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;4.454
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;4.690
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;5,3
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;0
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;103
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;133
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;29,1
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;406
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;421
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;3,7
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;73
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;81
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;11,0
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;37
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;32
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-13,5
- Municipio de Roquetas de Mar;7.-DAÑOS;Enero-Septiembre 2015;454
- Municipio de Roquetas de Mar;7.-DAÑOS;Enero-Septiembre 2016;584
- Municipio de Roquetas de Mar;7.-DAÑOS;Variación % 2016/2015;28,6
- Municipio de Roquetas de Mar;8.-HURTOS;Enero-Septiembre 2015;1.401
- Municipio de Roquetas de Mar;8.-HURTOS;Enero-Septiembre 2016;1.390
- Municipio de Roquetas de Mar;8.-HURTOS;Variación % 2016/2015;-0,8
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;2.901
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;2.900
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;0,0
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;1
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;1
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;66
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;69
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;4,5
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;162
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;241
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;48,8
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;46
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;41
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-10,9
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;12
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;18
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;50,0
- Municipio de Ejido (El);7.-DAÑOS;Enero-Septiembre 2015;368
- Municipio de Ejido (El);7.-DAÑOS;Enero-Septiembre 2016;395
- Municipio de Ejido (El);7.-DAÑOS;Variación % 2016/2015;7,3
- Municipio de Ejido (El);8.-HURTOS;Enero-Septiembre 2015;715
- Municipio de Ejido (El);8.-HURTOS;Enero-Septiembre 2016;685
- Municipio de Ejido (El);8.-HURTOS;Variación % 2016/2015;-4,2
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;41.455
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;38.356
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-7,5
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;8
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;9
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;12,5
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;720
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;678
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-5,8
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;1.829
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;1.614
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-11,8
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;1.361
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;1.282
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-5,8
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;760
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;569
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-25,1
Provincia de CÁDIZ;7.-DAÑOS;Enero-Septiembre 2015;4.441
Provincia de CÁDIZ;7.-DAÑOS;Enero-Septiembre 2016;4.228
Provincia de CÁDIZ;7.-DAÑOS;Variación % 2016/2015;-4,8
Provincia de CÁDIZ;8.-HURTOS;Enero-Septiembre 2015;13.350
Provincia de CÁDIZ;8.-HURTOS;Enero-Septiembre 2016;12.708
Provincia de CÁDIZ;8.-HURTOS;Variación % 2016/2015;-4,8
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;4.429
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;3.672
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-17,1
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;1
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;3
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;200,0
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;74
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;76
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;2,7
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;162
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;136
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-16,0
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;144
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;102
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-29,2
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;373
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;244
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-34,6
- Municipio de Algeciras;7.-DAÑOS;Enero-Septiembre 2015;430
- Municipio de Algeciras;7.-DAÑOS;Enero-Septiembre 2016;326
- Municipio de Algeciras;7.-DAÑOS;Variación % 2016/2015;-24,2
- Municipio de Algeciras;8.-HURTOS;Enero-Septiembre 2015;1.093
- Municipio de Algeciras;8.-HURTOS;Enero-Septiembre 2016;908
- Municipio de Algeciras;8.-HURTOS;Variación % 2016/2015;-16,9
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;4.703
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;4.339
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-7,7
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;0
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;1
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;100,0
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;66
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;67
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;1,5
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;54
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;37
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-31,5
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;202
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;232
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;14,9
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;61
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;32
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-47,5
- Municipio de Cádiz;7.-DAÑOS;Enero-Septiembre 2015;376
- Municipio de Cádiz;7.-DAÑOS;Enero-Septiembre 2016;367
- Municipio de Cádiz;7.-DAÑOS;Variación % 2016/2015;-2,4
- Municipio de Cádiz;8.-HURTOS;Enero-Septiembre 2015;2.000
- Municipio de Cádiz;8.-HURTOS;Enero-Septiembre 2016;1.915
- Municipio de Cádiz;8.-HURTOS;Variación % 2016/2015;-4,3
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;2.394
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;2.614
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;9,2
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;2
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;1
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;-50,0
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;39
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;28
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-28,2
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;378
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;354
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-6,3
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;46
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;69
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;50,0
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;16
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;13
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-18,8
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-Septiembre 2015;281
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-Septiembre 2016;330
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Variación % 2016/2015;17,4
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-Septiembre 2015;603
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-Septiembre 2016;682
- Municipio de Chiclana de la Frontera;8.-HURTOS;Variación % 2016/2015;13,1
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;8.306
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;7.453
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-10,3
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;0
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;1
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;100,0
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;191
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;196
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;2,6
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;202
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;169
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-16,3
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;263
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;191
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-27,4
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;27
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;33
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;22,2
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-Septiembre 2015;861
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-Septiembre 2016;789
- Municipio de Jerez de la Frontera;7.-DAÑOS;Variación % 2016/2015;-8,4
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-Septiembre 2015;3.069
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-Septiembre 2016;2.850
- Municipio de Jerez de la Frontera;8.-HURTOS;Variación % 2016/2015;-7,1
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2015;2.456
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;1.953
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-20,5
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2015;1
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;1
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2015;63
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;48
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-23,8
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2015;85
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;47
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-44,7
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2015;90
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;83
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-7,8
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2015;49
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;51
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;4,1
