Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-5,5
ANDALUCÍA;8. Hurtos;enero-septiembre 2023;72.134
ANDALUCÍA;8. Hurtos;enero-septiembre 2024;70.484
ANDALUCÍA;8. Hurtos;Variación % 2024/2023;-2,3
ANDALUCÍA;9. Sustracciones de vehículos;enero-septiembre 2023;4.443
ANDALUCÍA;9. Sustracciones de vehículos;enero-septiembre 2024;4.556
ANDALUCÍA;9. Sustracciones de vehículos;Variación % 2024/2023;2,5
ANDALUCÍA;10. Tráfico de drogas;enero-septiembre 2023;3.533
ANDALUCÍA;10. Tráfico de drogas;enero-septiembre 2024;3.324
ANDALUCÍA;10. Tráfico de drogas;Variación % 2024/2023;-5,9
ANDALUCÍA;11. Resto de criminalidad convencional;enero-septiembre 2023;142.814
ANDALUCÍA;11. Resto de criminalidad convencional;enero-septiembre 2024;144.517
ANDALUCÍA;11. Resto de criminalidad convencional;Variación % 2024/2023;1,2
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;57.731
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;60.456
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;4,7
ANDALUCÍA;12.-Estafas informáticas;enero-septiembre 2023;51.538
ANDALUCÍA;12.-Estafas informáticas;enero-septiembre 2024;52.910
ANDALUCÍA;12.-Estafas informáticas;Variación % 2024/2023;2,7
ANDALUCÍA;13.-Otros ciberdelitos;enero-septiembre 2023;6.193
ANDALUCÍA;13.-Otros ciberdelitos;enero-septiembre 2024;7.546
ANDALUCÍA;13.-Otros ciberdelitos;Variación % 2024/2023;21,8
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;307.895
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;309.661
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;0,6
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;21.395
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;21.311
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-0,4
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;6
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;11
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;83,3
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;23
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;12
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-47,8
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;420
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;410
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;-2,4
Provincia de ALMERÍA;4. Secuestro;enero-septiembre 2023;3
Provincia de ALMERÍA;4. Secuestro;enero-septiembre 2024;1
Provincia de ALMERÍA;4. Secuestro;Variación % 2024/2023;-66,7
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;enero-septiembre 2023;295
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;enero-septiembre 2024;263
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;Variación % 2024/2023;-10,8
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;enero-septiembre 2023;62
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;enero-septiembre 2024;54
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2024/2023;-12,9
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;233
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;209
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-10,3
Provincia de ALMERÍA;6. Robos con violencia e intimidación;enero-septiembre 2023;491
Provincia de ALMERÍA;6. Robos con violencia e intimidación;enero-septiembre 2024;537
Provincia de ALMERÍA;6. Robos con violencia e intimidación;Variación % 2024/2023;9,4
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;1.450
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;1.156
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-20,3
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;1.146
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;917
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-20,0
Provincia de ALMERÍA;8. Hurtos;enero-septiembre 2023;4.884
Provincia de ALMERÍA;8. Hurtos;enero-septiembre 2024;4.959
Provincia de ALMERÍA;8. Hurtos;Variación % 2024/2023;1,5
Provincia de ALMERÍA;9. Sustracciones de vehículos;enero-septiembre 2023;266
Provincia de ALMERÍA;9. Sustracciones de vehículos;enero-septiembre 2024;279
Provincia de ALMERÍA;9. Sustracciones de vehículos;Variación % 2024/2023;4,9
Provincia de ALMERÍA;10. Tráfico de drogas;enero-septiembre 2023;334
Provincia de ALMERÍA;10. Tráfico de drogas;enero-septiembre 2024;349
Provincia de ALMERÍA;10. Tráfico de drogas;Variación % 2024/2023;4,5
Provincia de ALMERÍA;11. Resto de criminalidad convencional;enero-septiembre 2023;13.223
Provincia de ALMERÍA;11. Resto de criminalidad convencional;enero-septiembre 2024;13.334
Provincia de ALMERÍA;11. Resto de criminalidad convencional;Variación % 2024/2023;0,8
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;3.561
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;4.367
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;22,6
Provincia de ALMERÍA;12.-Estafas informáticas;enero-septiembre 2023;3.153
Provincia de ALMERÍA;12.-Estafas informáticas;enero-septiembre 2024;3.851
Provincia de ALMERÍA;12.-Estafas informáticas;Variación % 2024/2023;22,1
Provincia de ALMERÍA;13.-Otros ciberdelitos;enero-septiembre 2023;408
Provincia de ALMERÍA;13.-Otros ciberdelitos;enero-septiembre 2024;516
Provincia de ALMERÍA;13.-Otros ciberdelitos;Variación % 2024/2023;26,5
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;24.956
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;25.678
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;2,9
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;712
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;770
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;8,1
04003 Adra;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;0
04003 Adra;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;0
04003 Adra;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;1
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;0
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-100,0
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;8
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;12
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;50,0
04003 Adra;4. Secuestro;enero-septiembre 2023;1
04003 Adra;4. Secuestro;enero-septiembre 2024;0
04003 Adra;4. Secuestro;Variación % 2024/2023;-100,0
04003 Adra;5. Delitos contra la libertad sexual;enero-septiembre 2023;9
04003 Adra;5. Delitos contra la libertad sexual;enero-septiembre 2024;8
04003 Adra;5. Delitos contra la libertad sexual;Variación % 2024/2023;-11,1
04003 Adra;5.1.-Agresión sexual con penetración;enero-septiembre 2023;3
04003 Adra;5.1.-Agresión sexual con penetración;enero-septiembre 2024;2
04003 Adra;5.1.-Agresión sexual con penetración;Variación % 2024/2023;-33,3
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;6
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;6
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;0,0
04003 Adra;6. Robos con violencia e intimidación;enero-septiembre 2023;14
04003 Adra;6. Robos con violencia e intimidación;enero-septiembre 2024;7
04003 Adra;6. Robos con violencia e intimidación;Variación % 2024/2023;-50,0
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;49
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;29
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-40,8
04003 Adra;7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;44
04003 Adra;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;24
04003 Adra;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-45,5
04003 Adra;8. Hurtos;enero-septiembre 2023;163
04003 Adra;8. Hurtos;enero-septiembre 2024;206
04003 Adra;8. Hurtos;Variación % 2024/2023;26,4
04003 Adra;9. Sustracciones de vehículos;enero-septiembre 2023;5
04003 Adra;9. Sustracciones de vehículos;enero-septiembre 2024;8
04003 Adra;9. Sustracciones de vehículos;Variación % 2024/2023;60,0
04003 Adra;10. Tráfico de drogas;enero-septiembre 2023;10
04003 Adra;10. Tráfico de drogas;enero-septiembre 2024;14
04003 Adra;10. Tráfico de drogas;Variación % 2024/2023;40,0
04003 Adra;11. Resto de criminalidad convencional;enero-septiembre 2023;452
04003 Adra;11. Resto de criminalidad convencional;enero-septiembre 2024;486
04003 Adra;11. Resto de criminalidad convencional;Variación % 2024/2023;7,5
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;110
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;105
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;-4,5
04003 Adra;12.-Estafas informáticas;enero-septiembre 2023;88
04003 Adra;12.-Estafas informáticas;enero-septiembre 2024;84
04003 Adra;12.-Estafas informáticas;Variación % 2024/2023;-4,5
04003 Adra;13.-Otros ciberdelitos;enero-septiembre 2023;22
04003 Adra;13.-Otros ciberdelitos;enero-septiembre 2024;21
04003 Adra;13.-Otros ciberdelitos;Variación % 2024/2023;-4,5
04003 Adra;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;822
04003 Adra;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;875
04003 Adra;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;6,4
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;5.616
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;5.883
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;4,8
04013 Almería;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;1
04013 Almería;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;4
04013 Almería;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;300,0
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;12
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;1
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-91,7
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;82
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;93
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;13,4
04013 Almería;4. Secuestro;enero-septiembre 2023;1
04013 Almería;4. Secuestro;enero-septiembre 2024;0
04013 Almería;4. Secuestro;Variación % 2024/2023;-100,0
04013 Almería;5. Delitos contra la libertad sexual;enero-septiembre 2023;77
04013 Almería;5. Delitos contra la libertad sexual;enero-septiembre 2024;69
04013 Almería;5. Delitos contra la libertad sexual;Variación % 2024/2023;-10,4
04013 Almería;5.1.-Agresión sexual con penetración;enero-septiembre 2023;17
04013 Almería;5.1.-Agresión sexual con penetración;enero-septiembre 2024;14
04013 Almería;5.1.-Agresión sexual con penetración;Variación % 2024/2023;-17,6
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;60
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;55
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-8,3
04013 Almería;6. Robos con violencia e intimidación;enero-septiembre 2023;179
04013 Almería;6. Robos con violencia e intimidación;enero-septiembre 2024;198
04013 Almería;6. Robos con violencia e intimidación;Variación % 2024/2023;10,6
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;241
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;218
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-9,5
04013 Almería;7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;185
04013 Almería;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;166
04013 Almería;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-10,3
04013 Almería;8. Hurtos;enero-septiembre 2023;1.629
04013 Almería;8. Hurtos;enero-septiembre 2024;1.850
04013 Almería;8. Hurtos;Variación % 2024/2023;13,6
04013 Almería;9. Sustracciones de vehículos;enero-septiembre 2023;104
04013 Almería;9. Sustracciones de vehículos;enero-septiembre 2024;105
04013 Almería;9. Sustracciones de vehículos;Variación % 2024/2023;1,0
04013 Almería;10. Tráfico de drogas;enero-septiembre 2023;135
04013 Almería;10. Tráfico de drogas;enero-septiembre 2024;134
04013 Almería;10. Tráfico de drogas;Variación % 2024/2023;-0,7
04013 Almería;11. Resto de criminalidad convencional;enero-septiembre 2023;3.155
04013 Almería;11. Resto de criminalidad convencional;enero-septiembre 2024;3.211
04013 Almería;11. Resto de criminalidad convencional;Variación % 2024/2023;1,8
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;1.127
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;1.473
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;30,7
04013 Almería;12.-Estafas informáticas;enero-septiembre 2023;1.039
04013 Almería;12.-Estafas informáticas;enero-septiembre 2024;1.365
04013 Almería;12.-Estafas informáticas;Variación % 2024/2023;31,4
04013 Almería;13.-Otros ciberdelitos;enero-septiembre 2023;88
04013 Almería;13.-Otros ciberdelitos;enero-septiembre 2024;108
04013 Almería;13.-Otros ciberdelitos;Variación % 2024/2023;22,7
04013 Almería;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;6.743
04013 Almería;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;7.356
04013 Almería;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;9,1
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;2.795
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;2.684
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-4,0
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;2
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;0
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;-100,0
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;2
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;1
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-50,0
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;72
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;51
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;-29,2
04902 Ejido (El);4. Secuestro;enero-septiembre 2023;0
04902 Ejido (El);4. Secuestro;enero-septiembre 2024;0
04902 Ejido (El);4. Secuestro;Variación % 2024/2023;0,0
04902 Ejido (El);5. Delitos contra la libertad sexual;enero-septiembre 2023;32
04902 Ejido (El);5. Delitos contra la libertad sexual;enero-septiembre 2024;34
04902 Ejido (El);5. Delitos contra la libertad sexual;Variación % 2024/2023;6,3
04902 Ejido (El);5.1.-Agresión sexual con penetración;enero-septiembre 2023;9
04902 Ejido (El);5.1.-Agresión sexual con penetración;enero-septiembre 2024;4
04902 Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2024/2023;-55,6
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;23
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;30
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;30,4
04902 Ejido (El);6. Robos con violencia e intimidación;enero-septiembre 2023;48
04902 Ejido (El);6. Robos con violencia e intimidación;enero-septiembre 2024;55
04902 Ejido (El);6. Robos con violencia e intimidación;Variación % 2024/2023;14,6
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;143
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;85
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-40,6
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;103
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;57
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-44,7
04902 Ejido (El);8. Hurtos;enero-septiembre 2023;598
04902 Ejido (El);8. Hurtos;enero-septiembre 2024;511
04902 Ejido (El);8. Hurtos;Variación % 2024/2023;-14,5
04902 Ejido (El);9. Sustracciones de vehículos;enero-septiembre 2023;36
04902 Ejido (El);9. Sustracciones de vehículos;enero-septiembre 2024;35
04902 Ejido (El);9. Sustracciones de vehículos;Variación % 2024/2023;-2,8
04902 Ejido (El);10. Tráfico de drogas;enero-septiembre 2023;50
04902 Ejido (El);10. Tráfico de drogas;enero-septiembre 2024;48
04902 Ejido (El);10. Tráfico de drogas;Variación % 2024/2023;-4,0
04902 Ejido (El);11. Resto de criminalidad convencional;enero-septiembre 2023;1.812
04902 Ejido (El);11. Resto de criminalidad convencional;enero-septiembre 2024;1.864
04902 Ejido (El);11. Resto de criminalidad convencional;Variación % 2024/2023;2,9
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;334
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;335
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;0,3
04902 Ejido (El);12.-Estafas informáticas;enero-septiembre 2023;299
04902 Ejido (El);12.-Estafas informáticas;enero-septiembre 2024;297
04902 Ejido (El);12.-Estafas informáticas;Variación % 2024/2023;-0,7
04902 Ejido (El);13.-Otros ciberdelitos;enero-septiembre 2023;35
04902 Ejido (El);13.-Otros ciberdelitos;enero-septiembre 2024;38
04902 Ejido (El);13.-Otros ciberdelitos;Variación % 2024/2023;8,6
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;3.129
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;3.019
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;-3,5
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;443
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;392
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-11,5
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;0,0
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;8
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;10
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;25,0
04053 Huércal-Overa;4. Secuestro;enero-septiembre 2023;0
04053 Huércal-Overa;4. Secuestro;enero-septiembre 2024;0
04053 Huércal-Overa;4. Secuestro;Variación % 2024/2023;0,0
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero-septiembre 2023;6
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero-septiembre 2024;6
04053 Huércal-Overa;5. Delitos contra la libertad sexual;Variación % 2024/2023;0,0
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero-septiembre 2023;2
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero-septiembre 2024;2
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;Variación % 2024/2023;0,0
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;4
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;4
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;0,0
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero-septiembre 2023;4
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero-septiembre 2024;12
04053 Huércal-Overa;6. Robos con violencia e intimidación;Variación % 2024/2023;200,0
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;74
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;39
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-47,3
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;65
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;32
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-50,8
04053 Huércal-Overa;8. Hurtos;enero-septiembre 2023;85
04053 Huércal-Overa;8. Hurtos;enero-septiembre 2024;86
04053 Huércal-Overa;8. Hurtos;Variación % 2024/2023;1,2
04053 Huércal-Overa;9. Sustracciones de vehículos;enero-septiembre 2023;4
04053 Huércal-Overa;9. Sustracciones de vehículos;enero-septiembre 2024;2
04053 Huércal-Overa;9. Sustracciones de vehículos;Variación % 2024/2023;-50,0
04053 Huércal-Overa;10. Tráfico de drogas;enero-septiembre 2023;1
04053 Huércal-Overa;10. Tráfico de drogas;enero-septiembre 2024;6
04053 Huércal-Overa;10. Tráfico de drogas;Variación % 2024/2023;500,0
04053 Huércal-Overa;11. Resto de criminalidad convencional;enero-septiembre 2023;261
