Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;6.-Robos con violencia e intimidación;Variación % 2019/2018;3,1
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;6.330
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;5.729
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-9,5
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;4.260
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;3.755
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-11,9
ANDALUCÍA;8.-Hurtos;Enero-marzo 2018;22.540
ANDALUCÍA;8.-Hurtos;Enero-marzo 2019;21.638
ANDALUCÍA;8.-Hurtos;Variación % 2019/2018;-4,0
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-marzo 2018;1.759
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-marzo 2019;1.654
ANDALUCÍA;9.-Sustracciones de vehículos;Variación % 2019/2018;-6,0
ANDALUCÍA;10.-Tráfico de drogas;Enero-marzo 2018;835
ANDALUCÍA;10.-Tráfico de drogas;Enero-marzo 2019;965
ANDALUCÍA;10.-Tráfico de drogas;Variación % 2019/2018;15,6
ANDALUCÍA;Resto de infracciones penales;Enero-marzo 2018;44.894
ANDALUCÍA;Resto de infracciones penales;Enero-marzo 2019;48.351
ANDALUCÍA;Resto de infracciones penales;Variación % 2019/2018;7,7
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;79.244
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;81.460
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;2,8
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;3
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;2
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;-33,3
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;1
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;2
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;100,0
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;80
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;80
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;0,0
Provincia de ALMERÍA;4.-Secuestro;Enero-marzo 2018;0
Provincia de ALMERÍA;4.-Secuestro;Enero-marzo 2019;3
Provincia de ALMERÍA;4.-Secuestro;Variación % 2019/2018;100,0
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;42
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;70
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;66,7
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2018;1
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2019;10
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2019/2018;900,0
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;41
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;60
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;46,3
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-marzo 2018;116
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-marzo 2019;123
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Variación % 2019/2018;6,0
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;680
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;644
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-5,3
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;519
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;480
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-7,5
Provincia de ALMERÍA;8.-Hurtos;Enero-marzo 2018;1.611
Provincia de ALMERÍA;8.-Hurtos;Enero-marzo 2019;1.450
Provincia de ALMERÍA;8.-Hurtos;Variación % 2019/2018;-10,0
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-marzo 2018;107
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-marzo 2019;107
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Variación % 2019/2018;0,0
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-marzo 2018;74
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-marzo 2019;86
Provincia de ALMERÍA;10.-Tráfico de drogas;Variación % 2019/2018;16,2
Provincia de ALMERÍA;Resto de infracciones penales;Enero-marzo 2018;4.054
Provincia de ALMERÍA;Resto de infracciones penales;Enero-marzo 2019;4.166
Provincia de ALMERÍA;Resto de infracciones penales;Variación % 2019/2018;2,8
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;6.768
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;6.733
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-0,5
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;1
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;-100,0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;0,0
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;25
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;14
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;-44,0
- Municipio de Almería;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Almería;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Almería;4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;15
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;11
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;-26,7
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-marzo 2018;0
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-marzo 2019;2
- Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2019/2018;100,0
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;15
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;9
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;-40,0
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-marzo 2018;57
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-marzo 2019;35
- Municipio de Almería;6.-Robos con violencia e intimidación;Variación % 2019/2018;-38,6
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;133
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;116
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-12,8
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;93
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;83
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-10,8
- Municipio de Almería;8.-Hurtos;Enero-marzo 2018;602
- Municipio de Almería;8.-Hurtos;Enero-marzo 2019;545
- Municipio de Almería;8.-Hurtos;Variación % 2019/2018;-9,5
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-marzo 2018;48
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-marzo 2019;48
- Municipio de Almería;9.-Sustracciones de vehículos;Variación % 2019/2018;0,0
- Municipio de Almería;10.-Tráfico de drogas;Enero-marzo 2018;30
- Municipio de Almería;10.-Tráfico de drogas;Enero-marzo 2019;27
- Municipio de Almería;10.-Tráfico de drogas;Variación % 2019/2018;-10,0
- Municipio de Almería;Resto de infracciones penales;Enero-marzo 2018;1.135
- Municipio de Almería;Resto de infracciones penales;Enero-marzo 2019;1.203
- Municipio de Almería;Resto de infracciones penales;Variación % 2019/2018;6,0
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;2.046
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;1.999
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-2,3
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;1
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;-100,0
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;0
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;1
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;100,0
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;16
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;15
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;-6,3
- Municipio de Ejido (El);4.-Secuestro;Enero-marzo 2018;0
- Municipio de Ejido (El);4.-Secuestro;Enero-marzo 2019;0
- Municipio de Ejido (El);4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;6
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;6
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;0,0
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-marzo 2018;0
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-marzo 2019;1
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2019/2018;100,0
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;6
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;5
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;-16,7
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-marzo 2018;16
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-marzo 2019;22
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Variación % 2019/2018;37,5
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;109
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;66
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-39,4
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;74
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;39
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-47,3
- Municipio de Ejido (El);8.-Hurtos;Enero-marzo 2018;203
- Municipio de Ejido (El);8.-Hurtos;Enero-marzo 2019;192
- Municipio de Ejido (El);8.-Hurtos;Variación % 2019/2018;-5,4
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-marzo 2018;10
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-marzo 2019;22
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Variación % 2019/2018;120,0
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-marzo 2018;18
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-marzo 2019;15
- Municipio de Ejido (El);10.-Tráfico de drogas;Variación % 2019/2018;-16,7
- Municipio de Ejido (El);Resto de infracciones penales;Enero-marzo 2018;570
- Municipio de Ejido (El);Resto de infracciones penales;Enero-marzo 2019;554
- Municipio de Ejido (El);Resto de infracciones penales;Variación % 2019/2018;-2,8
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-marzo 2018;949
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-marzo 2019;893
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-5,9
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;1
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;-100,0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;0,0
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;4
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;7
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;75,0
- Municipio de Níjar;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Níjar;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Níjar;4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;1
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;8
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;700,0
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-marzo 2018;0
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-marzo 2019;1
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Variación % 2019/2018;100,0
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;1
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;7
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;600,0
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-marzo 2018;6
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-marzo 2019;7
- Municipio de Níjar;6.-Robos con violencia e intimidación;Variación % 2019/2018;16,7
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;24
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;39
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;62,5
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;18
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;31
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;72,2
- Municipio de Níjar;8.-Hurtos;Enero-marzo 2018;48
- Municipio de Níjar;8.-Hurtos;Enero-marzo 2019;52
- Municipio de Níjar;8.-Hurtos;Variación % 2019/2018;8,3
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-marzo 2018;1
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-marzo 2019;1
- Municipio de Níjar;9.-Sustracciones de vehículos;Variación % 2019/2018;0,0
- Municipio de Níjar;10.-Tráfico de drogas;Enero-marzo 2018;3
- Municipio de Níjar;10.-Tráfico de drogas;Enero-marzo 2019;3
- Municipio de Níjar;10.-Tráfico de drogas;Variación % 2019/2018;0,0
- Municipio de Níjar;Resto de infracciones penales;Enero-marzo 2018;189
- Municipio de Níjar;Resto de infracciones penales;Enero-marzo 2019;275
- Municipio de Níjar;Resto de infracciones penales;Variación % 2019/2018;45,5
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;277
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;392
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;41,5
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;0
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;100,0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;0,0
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;8
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;15
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;87,5
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Roquetas de Mar;4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;7
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;13
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;85,7
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-marzo 2018;1
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-marzo 2019;4
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Variación % 2019/2018;300,0
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;6
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;9
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;50,0
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-marzo 2018;21
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-marzo 2019;43
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Variación % 2019/2018;104,8
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;107
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;79
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-26,2
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;84
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;64
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-23,8
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-marzo 2018;412
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-marzo 2019;293
- Municipio de Roquetas de Mar;8.-Hurtos;Variación % 2019/2018;-28,9
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-marzo 2018;22
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-marzo 2019;16
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Variación % 2019/2018;-27,3
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-marzo 2018;8
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-marzo 2019;11
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Variación % 2019/2018;37,5
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-marzo 2018;828
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-marzo 2019;816
- Municipio de Roquetas de Mar;Resto de infracciones penales;Variación % 2019/2018;-1,4
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;1.413
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;1.287
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-8,9
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;2
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;2
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;0,0
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;10
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;5
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;-50,0
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;132
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;127
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;-3,8
Provincia de CÁDIZ;4.-Secuestro;Enero-marzo 2018;4
Provincia de CÁDIZ;4.-Secuestro;Enero-marzo 2019;1
Provincia de CÁDIZ;4.-Secuestro;Variación % 2019/2018;-75,0
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;66
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;90
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;36,4
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-marzo 2018;4
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-marzo 2019;9
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Variación % 2019/2018;125,0
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;62
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;81
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;30,6
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-marzo 2018;216
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-marzo 2019;188
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Variación % 2019/2018;-13,0
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;859
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;550
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-36,0
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;536
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;363
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-32,3
Provincia de CÁDIZ;8.-Hurtos;Enero-marzo 2018;3.124
Provincia de CÁDIZ;8.-Hurtos;Enero-marzo 2019;2.854
Provincia de CÁDIZ;8.-Hurtos;Variación % 2019/2018;-8,6
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-marzo 2018;428
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-marzo 2019;343
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Variación % 2019/2018;-19,9
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-marzo 2018;219
