Geografía;Tipología penal;Periodos:;Total
-Municipio de Adra;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;100,0
-Municipio de Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2022;14
-Municipio de Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;8
-Municipio de Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;-42,9
-Municipio de Adra;4. Secuestro;enero-septiembre 2022;0
-Municipio de Adra;4. Secuestro;enero-septiembre 2023;1
-Municipio de Adra;4. Secuestro;Variación % 2023/2022;100,0
-Municipio de Adra;5. Delitos contra la libertad sexual;enero-septiembre 2022;2
-Municipio de Adra;5. Delitos contra la libertad sexual;enero-septiembre 2023;9
-Municipio de Adra;5. Delitos contra la libertad sexual;Variación % 2023/2022;350,0
-Municipio de Adra;5.1.-Agresión sexual con penetración;enero-septiembre 2022;1
-Municipio de Adra;5.1.-Agresión sexual con penetración;enero-septiembre 2023;3
-Municipio de Adra;5.1.-Agresión sexual con penetración;Variación % 2023/2022;200,0
-Municipio de Adra;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2022;1
-Municipio de Adra;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;6
-Municipio de Adra;5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;500,0
-Municipio de Adra;6. Robos con violencia e intimidación;enero-septiembre 2022;5
-Municipio de Adra;6. Robos con violencia e intimidación;enero-septiembre 2023;14
-Municipio de Adra;6. Robos con violencia e intimidación;Variación % 2023/2022;180,0
-Municipio de Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2022;38
-Municipio de Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;49
-Municipio de Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;28,9
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;enero-septiembre 2022;34
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;44
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;29,4
-Municipio de Adra;8. Hurtos;enero-septiembre 2022;102
-Municipio de Adra;8. Hurtos;enero-septiembre 2023;163
-Municipio de Adra;8. Hurtos;Variación % 2023/2022;59,8
-Municipio de Adra;9. Sustracciones de vehículos;enero-septiembre 2022;4
-Municipio de Adra;9. Sustracciones de vehículos;enero-septiembre 2023;5
-Municipio de Adra;9. Sustracciones de vehículos;Variación % 2023/2022;25,0
-Municipio de Adra;10. Tráfico de drogas;enero-septiembre 2022;20
-Municipio de Adra;10. Tráfico de drogas;enero-septiembre 2023;10
-Municipio de Adra;10. Tráfico de drogas;Variación % 2023/2022;-50,0
-Municipio de Adra;11. Resto de criminalidad convencional;enero-septiembre 2022;350
-Municipio de Adra;11. Resto de criminalidad convencional;enero-septiembre 2023;452
-Municipio de Adra;11. Resto de criminalidad convencional;Variación % 2023/2022;29,1
-Municipio de Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2022;36
-Municipio de Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;110
-Municipio de Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;205,6
-Municipio de Adra;12.-Estafas informáticas;enero-septiembre 2022;31
-Municipio de Adra;12.-Estafas informáticas;enero-septiembre 2023;88
-Municipio de Adra;12.-Estafas informáticas;Variación % 2023/2022;183,9
-Municipio de Adra;13.-Otros ciberdelitos;enero-septiembre 2022;5
-Municipio de Adra;13.-Otros ciberdelitos;enero-septiembre 2023;22
-Municipio de Adra;13.-Otros ciberdelitos;Variación % 2023/2022;340,0
-Municipio de Adra;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2022;571
-Municipio de Adra;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;822
-Municipio de Adra;III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;44,0
-Municipio de Almería;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2022;5.580
-Municipio de Almería;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;5.656
-Municipio de Almería;I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;1,4
-Municipio de Almería;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2022;2
-Municipio de Almería;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;1
-Municipio de Almería;1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;-50,0
-Municipio de Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2022;7
-Municipio de Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;13
-Municipio de Almería;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;85,7
-Municipio de Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2022;74
-Municipio de Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;84
-Municipio de Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;13,5
-Municipio de Almería;4. Secuestro;enero-septiembre 2022;0
-Municipio de Almería;4. Secuestro;enero-septiembre 2023;1
-Municipio de Almería;4. Secuestro;Variación % 2023/2022;100,0
-Municipio de Almería;5. Delitos contra la libertad sexual;enero-septiembre 2022;38
-Municipio de Almería;5. Delitos contra la libertad sexual;enero-septiembre 2023;79
-Municipio de Almería;5. Delitos contra la libertad sexual;Variación % 2023/2022;107,9
-Municipio de Almería;5.1.-Agresión sexual con penetración;enero-septiembre 2022;6
-Municipio de Almería;5.1.-Agresión sexual con penetración;enero-septiembre 2023;16
-Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2023/2022;166,7
-Municipio de Almería;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2022;32
-Municipio de Almería;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;63
-Municipio de Almería;5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;96,9
-Municipio de Almería;6. Robos con violencia e intimidación;enero-septiembre 2022;172
-Municipio de Almería;6. Robos con violencia e intimidación;enero-septiembre 2023;180
-Municipio de Almería;6. Robos con violencia e intimidación;Variación % 2023/2022;4,7
-Municipio de Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2022;347
-Municipio de Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;241
-Municipio de Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;-30,5
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;enero-septiembre 2022;289
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;185
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;-36,0
-Municipio de Almería;8. Hurtos;enero-septiembre 2022;1.596
-Municipio de Almería;8. Hurtos;enero-septiembre 2023;1.636
-Municipio de Almería;8. Hurtos;Variación % 2023/2022;2,5
-Municipio de Almería;9. Sustracciones de vehículos;enero-septiembre 2022;101
-Municipio de Almería;9. Sustracciones de vehículos;enero-septiembre 2023;107
-Municipio de Almería;9. Sustracciones de vehículos;Variación % 2023/2022;5,9
-Municipio de Almería;10. Tráfico de drogas;enero-septiembre 2022;156
-Municipio de Almería;10. Tráfico de drogas;enero-septiembre 2023;136
-Municipio de Almería;10. Tráfico de drogas;Variación % 2023/2022;-12,8
-Municipio de Almería;11. Resto de criminalidad convencional;enero-septiembre 2022;3.087
-Municipio de Almería;11. Resto de criminalidad convencional;enero-septiembre 2023;3.178
-Municipio de Almería;11. Resto de criminalidad convencional;Variación % 2023/2022;2,9
-Municipio de Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2022;1.147
-Municipio de Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;1.119
-Municipio de Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;-2,4
-Municipio de Almería;12.-Estafas informáticas;enero-septiembre 2022;1.024
-Municipio de Almería;12.-Estafas informáticas;enero-septiembre 2023;1.034
-Municipio de Almería;12.-Estafas informáticas;Variación % 2023/2022;1,0
-Municipio de Almería;13.-Otros ciberdelitos;enero-septiembre 2022;123
-Municipio de Almería;13.-Otros ciberdelitos;enero-septiembre 2023;85
-Municipio de Almería;13.-Otros ciberdelitos;Variación % 2023/2022;-30,9
-Municipio de Almería;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2022;6.727
-Municipio de Almería;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;6.775
-Municipio de Almería;III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;0,7
-Municipio de Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2022;2.452
-Municipio de Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;2.807
-Municipio de Ejido (El);I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;14,5
-Municipio de Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2022;1
-Municipio de Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;2
-Municipio de Ejido (El);1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;100,0
-Municipio de Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2022;3
-Municipio de Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;2
-Municipio de Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;-33,3
-Municipio de Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2022;70
-Municipio de Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;74
-Municipio de Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;5,7
-Municipio de Ejido (El);4. Secuestro;enero-septiembre 2022;0
-Municipio de Ejido (El);4. Secuestro;enero-septiembre 2023;0
-Municipio de Ejido (El);4. Secuestro;Variación % 2023/2022;0,0
-Municipio de Ejido (El);5. Delitos contra la libertad sexual;enero-septiembre 2022;35
-Municipio de Ejido (El);5. Delitos contra la libertad sexual;enero-septiembre 2023;33
-Municipio de Ejido (El);5. Delitos contra la libertad sexual;Variación % 2023/2022;-5,7
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;enero-septiembre 2022;4
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;enero-septiembre 2023;9
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2023/2022;125,0
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2022;31
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;24
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;-22,6
-Municipio de Ejido (El);6. Robos con violencia e intimidación;enero-septiembre 2022;84
-Municipio de Ejido (El);6. Robos con violencia e intimidación;enero-septiembre 2023;50
-Municipio de Ejido (El);6. Robos con violencia e intimidación;Variación % 2023/2022;-40,5
-Municipio de Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2022;142
-Municipio de Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;146
-Municipio de Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;2,8
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;enero-septiembre 2022;105
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;enero-septiembre 2023;105
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;0,0
-Municipio de Ejido (El);8. Hurtos;enero-septiembre 2022;513
-Municipio de Ejido (El);8. Hurtos;enero-septiembre 2023;598
-Municipio de Ejido (El);8. Hurtos;Variación % 2023/2022;16,6
-Municipio de Ejido (El);9. Sustracciones de vehículos;enero-septiembre 2022;31
-Municipio de Ejido (El);9. Sustracciones de vehículos;enero-septiembre 2023;35
-Municipio de Ejido (El);9. Sustracciones de vehículos;Variación % 2023/2022;12,9
-Municipio de Ejido (El);10. Tráfico de drogas;enero-septiembre 2022;54
-Municipio de Ejido (El);10. Tráfico de drogas;enero-septiembre 2023;53
-Municipio de Ejido (El);10. Tráfico de drogas;Variación % 2023/2022;-1,9
-Municipio de Ejido (El);11. Resto de criminalidad convencional;enero-septiembre 2022;1.519
-Municipio de Ejido (El);11. Resto de criminalidad convencional;enero-septiembre 2023;1.814
-Municipio de Ejido (El);11. Resto de criminalidad convencional;Variación % 2023/2022;19,4
-Municipio de Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2022;269
-Municipio de Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2023;343
-Municipio de Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;27,5
-Municipio de Ejido (El);12.-Estafas informáticas;enero-septiembre 2022;242
-Municipio de Ejido (El);12.-Estafas informáticas;enero-septiembre 2023;305
-Municipio de Ejido (El);12.-Estafas informáticas;Variación % 2023/2022;26,0
-Municipio de Ejido (El);13.-Otros ciberdelitos;enero-septiembre 2022;27
-Municipio de Ejido (El);13.-Otros ciberdelitos;enero-septiembre 2023;38
-Municipio de Ejido (El);13.-Otros ciberdelitos;Variación % 2023/2022;40,7
-Municipio de Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-septiembre 2022;2.721
-Municipio de Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-septiembre 2023;3.150
-Municipio de Ejido (El);III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;15,8
-Municipio de Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2022;426
-Municipio de Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2023;443
-Municipio de Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;4,0
-Municipio de Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2022;0
-Municipio de Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2023;0
-Municipio de Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2022;0
-Municipio de Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2023;0
-Municipio de Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2022;8
-Municipio de Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2023;8
-Municipio de Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;4. Secuestro;enero-septiembre 2022;0
-Municipio de Huércal-Overa;4. Secuestro;enero-septiembre 2023;0
-Municipio de Huércal-Overa;4. Secuestro;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;5. Delitos contra la libertad sexual;enero-septiembre 2022;6
-Municipio de Huércal-Overa;5. Delitos contra la libertad sexual;enero-septiembre 2023;6
-Municipio de Huércal-Overa;5. Delitos contra la libertad sexual;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;5.1.-Agresión sexual con penetración;enero-septiembre 2022;2
-Municipio de Huércal-Overa;5.1.-Agresión sexual con penetración;enero-septiembre 2023;2
-Municipio de Huércal-Overa;5.1.-Agresión sexual con penetración;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2022;4
-Municipio de Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2023;4
-Municipio de Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;6. Robos con violencia e intimidación;enero-septiembre 2022;2
-Municipio de Huércal-Overa;6. Robos con violencia e intimidación;enero-septiembre 2023;4
-Municipio de Huércal-Overa;6. Robos con violencia e intimidación;Variación % 2023/2022;100,0
-Municipio de Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2022;43
-Municipio de Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2023;74
