Geografía;Tipología penal;Periodos:;Total
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;1.558
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;1.437
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;-7,8
Provincia de CÁDIZ;8.-Hurtos;Enero-septiembre 2017;12.089
Provincia de CÁDIZ;8.-Hurtos;Enero-septiembre 2018;10.557
Provincia de CÁDIZ;8.-Hurtos;Variación % 2018/2017;-12,7
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-septiembre 2017;1.133
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-septiembre 2018;1.215
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Variación % 2018/2017;7,2
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-septiembre 2017;614
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-septiembre 2018;630
Provincia de CÁDIZ;10.-Tráfico de drogas;Variación % 2018/2017;2,6
Provincia de CÁDIZ;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;38.297
Provincia de CÁDIZ;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;38.619
Provincia de CÁDIZ;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;0,8
- Municipio de Algeciras;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;1
- Municipio de Algeciras;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;1
- Municipio de Algeciras;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;0,0
- Municipio de Algeciras;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;7
- Municipio de Algeciras;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;9
- Municipio de Algeciras;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2018/2017;28,6
- Municipio de Algeciras;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;42
- Municipio de Algeciras;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;44
- Municipio de Algeciras;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2018/2017;4,8
- Municipio de Algeciras;4.-Secuestro;Enero-septiembre 2017;3
- Municipio de Algeciras;4.-Secuestro;Enero-septiembre 2018;4
- Municipio de Algeciras;4.-Secuestro;Variación % 2018/2017;33,3
- Municipio de Algeciras;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;17
- Municipio de Algeciras;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;28
- Municipio de Algeciras;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;64,7
- Municipio de Algeciras;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;2
- Municipio de Algeciras;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;2
- Municipio de Algeciras;5.1.-Agresión sexual con penetración;Variación % 2018/2017;0,0
- Municipio de Algeciras;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;15
- Municipio de Algeciras;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;26
- Municipio de Algeciras;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2018/2017;73,3
- Municipio de Algeciras;6.-Robos con violencia e intimidación;Enero-septiembre 2017;98
- Municipio de Algeciras;6.-Robos con violencia e intimidación;Enero-septiembre 2018;95
- Municipio de Algeciras;6.-Robos con violencia e intimidación;Variación % 2018/2017;-3,1
- Municipio de Algeciras;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;162
- Municipio de Algeciras;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;171
- Municipio de Algeciras;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2018/2017;5,6
- Municipio de Algeciras;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;126
- Municipio de Algeciras;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;136
- Municipio de Algeciras;7.1.-Robos con fuerza en domicilios;Variación % 2018/2017;7,9
- Municipio de Algeciras;8.-Hurtos;Enero-septiembre 2017;996
- Municipio de Algeciras;8.-Hurtos;Enero-septiembre 2018;826
- Municipio de Algeciras;8.-Hurtos;Variación % 2018/2017;-17,1
- Municipio de Algeciras;9.-Sustracciones de vehículos;Enero-septiembre 2017;109
- Municipio de Algeciras;9.-Sustracciones de vehículos;Enero-septiembre 2018;155
- Municipio de Algeciras;9.-Sustracciones de vehículos;Variación % 2018/2017;42,2
- Municipio de Algeciras;10.-Tráfico de drogas;Enero-septiembre 2017;256
- Municipio de Algeciras;10.-Tráfico de drogas;Enero-septiembre 2018;186
- Municipio de Algeciras;10.-Tráfico de drogas;Variación % 2018/2017;-27,3
- Municipio de Algeciras;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;3.754
- Municipio de Algeciras;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;3.837
- Municipio de Algeciras;TOTAL INFRACCIONES PENALES;Variación % 2018/2017;2,2
- Municipio de Arcos de la Frontera;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;1
- Municipio de Arcos de la Frontera;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Arcos de la Frontera;1.-Homicidios dolosos y asesinatos consumados;Variación % 2018/2017;-100,0
