Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;9. Sustracciones de vehículos;Enero-junio 2023;2.917
ANDALUCÍA;9. Sustracciones de vehículos;Variación % 2023/2022;11,5
ANDALUCÍA;10. Tráfico de drogas;Enero-junio 2022;2.396
ANDALUCÍA;10. Tráfico de drogas;Enero-junio 2023;2.528
ANDALUCÍA;10. Tráfico de drogas;Variación % 2023/2022;5,5
ANDALUCÍA;11. Resto de criminalidad convencional;Enero-junio 2022;91.676
ANDALUCÍA;11. Resto de criminalidad convencional;Enero-junio 2023;93.835
ANDALUCÍA;11. Resto de criminalidad convencional;Variación % 2023/2022;2,4
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2022;26.741
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2023;36.023
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;34,7
ANDALUCÍA;12.-Estafas informáticas;Enero-junio 2022;22.919
ANDALUCÍA;12.-Estafas informáticas;Enero-junio 2023;31.972
ANDALUCÍA;12.-Estafas informáticas;Variación % 2023/2022;39,5
ANDALUCÍA;13.-Otros ciberdelitos;Enero-junio 2022;3.822
ANDALUCÍA;13.-Otros ciberdelitos;Enero-junio 2023;4.051
ANDALUCÍA;13.-Otros ciberdelitos;Variación % 2023/2022;6,0
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;Enero-junio 2022;182.918
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;Enero-junio 2023;200.003
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;9,3
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2022;12.596
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2023;13.698
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;8,7
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2022;6
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2023;2
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;-66,7
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;17
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2023;14
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;-17,6
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;226
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2023;264
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;16,8
Provincia de ALMERÍA;4. Secuestro;Enero-junio 2022;0
Provincia de ALMERÍA;4. Secuestro;Enero-junio 2023;1
Provincia de ALMERÍA;4. Secuestro;Variación % 2023/2022;100,0
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;Enero-junio 2022;134
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;Enero-junio 2023;205
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;Variación % 2023/2022;53,0
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2022;29
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2023;39
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2023/2022;34,5
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2022;105
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2023;166
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;58,1
Provincia de ALMERÍA;6. Robos con violencia e intimidación;Enero-junio 2022;299
Provincia de ALMERÍA;6. Robos con violencia e intimidación;Enero-junio 2023;289
Provincia de ALMERÍA;6. Robos con violencia e intimidación;Variación % 2023/2022;-3,3
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;1.016
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2023;959
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;-5,6
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;801
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2023;748
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;-6,6
Provincia de ALMERÍA;8. Hurtos;Enero-junio 2022;2.529
Provincia de ALMERÍA;8. Hurtos;Enero-junio 2023;2.987
Provincia de ALMERÍA;8. Hurtos;Variación % 2023/2022;18,1
Provincia de ALMERÍA;9. Sustracciones de vehículos;Enero-junio 2022;147
Provincia de ALMERÍA;9. Sustracciones de vehículos;Enero-junio 2023;174
Provincia de ALMERÍA;9. Sustracciones de vehículos;Variación % 2023/2022;18,4
Provincia de ALMERÍA;10. Tráfico de drogas;Enero-junio 2022;281
Provincia de ALMERÍA;10. Tráfico de drogas;Enero-junio 2023;259
Provincia de ALMERÍA;10. Tráfico de drogas;Variación % 2023/2022;-7,8
Provincia de ALMERÍA;11. Resto de criminalidad convencional;Enero-junio 2022;7.941
Provincia de ALMERÍA;11. Resto de criminalidad convencional;Enero-junio 2023;8.544
Provincia de ALMERÍA;11. Resto de criminalidad convencional;Variación % 2023/2022;7,6
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2022;1.625
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2023;2.240
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;37,8
Provincia de ALMERÍA;12.-Estafas informáticas;Enero-junio 2022;1.392
Provincia de ALMERÍA;12.-Estafas informáticas;Enero-junio 2023;1.998
Provincia de ALMERÍA;12.-Estafas informáticas;Variación % 2023/2022;43,5
Provincia de ALMERÍA;13.-Otros ciberdelitos;Enero-junio 2022;233
Provincia de ALMERÍA;13.-Otros ciberdelitos;Enero-junio 2023;242
Provincia de ALMERÍA;13.-Otros ciberdelitos;Variación % 2023/2022;3,9
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;Enero-junio 2022;14.221
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;Enero-junio 2023;15.938
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;12,1
-Municipio de Adra;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2022;342
-Municipio de Adra;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2023;439
-Municipio de Adra;I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;28,4
-Municipio de Adra;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2022;0
-Municipio de Adra;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2023;0
-Municipio de Adra;1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;0,0
-Municipio de Adra;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;0
-Municipio de Adra;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2023;1
-Municipio de Adra;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;100,0
-Municipio de Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;11
-Municipio de Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2023;3
-Municipio de Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;-72,7
-Municipio de Adra;4. Secuestro;Enero-junio 2022;0
-Municipio de Adra;4. Secuestro;Enero-junio 2023;0
-Municipio de Adra;4. Secuestro;Variación % 2023/2022;0,0
-Municipio de Adra;5. Delitos contra la libertad sexual;Enero-junio 2022;1
-Municipio de Adra;5. Delitos contra la libertad sexual;Enero-junio 2023;6
-Municipio de Adra;5. Delitos contra la libertad sexual;Variación % 2023/2022;500,0
-Municipio de Adra;5.1.-Agresión sexual con penetración;Enero-junio 2022;0
-Municipio de Adra;5.1.-Agresión sexual con penetración;Enero-junio 2023;2
-Municipio de Adra;5.1.-Agresión sexual con penetración;Variación % 2023/2022;100,0
-Municipio de Adra;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2022;1
-Municipio de Adra;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2023;4
-Municipio de Adra;5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;300,0
-Municipio de Adra;6. Robos con violencia e intimidación;Enero-junio 2022;1
-Municipio de Adra;6. Robos con violencia e intimidación;Enero-junio 2023;9
-Municipio de Adra;6. Robos con violencia e intimidación;Variación % 2023/2022;800,0
-Municipio de Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;22
-Municipio de Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2023;32
-Municipio de Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;45,5
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;19
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Enero-junio 2023;29
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;52,6
-Municipio de Adra;8. Hurtos;Enero-junio 2022;60
-Municipio de Adra;8. Hurtos;Enero-junio 2023;90
-Municipio de Adra;8. Hurtos;Variación % 2023/2022;50,0
-Municipio de Adra;9. Sustracciones de vehículos;Enero-junio 2022;4
-Municipio de Adra;9. Sustracciones de vehículos;Enero-junio 2023;2
-Municipio de Adra;9. Sustracciones de vehículos;Variación % 2023/2022;-50,0
-Municipio de Adra;10. Tráfico de drogas;Enero-junio 2022;13
-Municipio de Adra;10. Tráfico de drogas;Enero-junio 2023;7
-Municipio de Adra;10. Tráfico de drogas;Variación % 2023/2022;-46,2
-Municipio de Adra;11. Resto de criminalidad convencional;Enero-junio 2022;230
-Municipio de Adra;11. Resto de criminalidad convencional;Enero-junio 2023;289
-Municipio de Adra;11. Resto de criminalidad convencional;Variación % 2023/2022;25,7
-Municipio de Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2022;21
-Municipio de Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2023;68
-Municipio de Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;223,8
-Municipio de Adra;12.-Estafas informáticas;Enero-junio 2022;19
-Municipio de Adra;12.-Estafas informáticas;Enero-junio 2023;56
-Municipio de Adra;12.-Estafas informáticas;Variación % 2023/2022;194,7
-Municipio de Adra;13.-Otros ciberdelitos;Enero-junio 2022;2
-Municipio de Adra;13.-Otros ciberdelitos;Enero-junio 2023;12
-Municipio de Adra;13.-Otros ciberdelitos;Variación % 2023/2022;500,0
-Municipio de Adra;III. TOTAL INFRACCIONES PENALES;Enero-junio 2022;363
-Municipio de Adra;III. TOTAL INFRACCIONES PENALES;Enero-junio 2023;507
-Municipio de Adra;III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;39,7
-Municipio de Almería;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2022;3.486
-Municipio de Almería;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2023;3.591
-Municipio de Almería;I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;3,0
-Municipio de Almería;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2022;1
-Municipio de Almería;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2023;0
-Municipio de Almería;1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;-100,0
-Municipio de Almería;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;5
-Municipio de Almería;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2023;5
-Municipio de Almería;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;0,0
-Municipio de Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;53
-Municipio de Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2023;54
-Municipio de Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;1,9
-Municipio de Almería;4. Secuestro;Enero-junio 2022;0
-Municipio de Almería;4. Secuestro;Enero-junio 2023;1
-Municipio de Almería;4. Secuestro;Variación % 2023/2022;100,0
-Municipio de Almería;5. Delitos contra la libertad sexual;Enero-junio 2022;26
-Municipio de Almería;5. Delitos contra la libertad sexual;Enero-junio 2023;57
-Municipio de Almería;5. Delitos contra la libertad sexual;Variación % 2023/2022;119,2
-Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2022;3
-Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2023;12
-Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2023/2022;300,0
-Municipio de Almería;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2022;23
-Municipio de Almería;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2023;45
-Municipio de Almería;5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;95,7
-Municipio de Almería;6. Robos con violencia e intimidación;Enero-junio 2022;106
-Municipio de Almería;6. Robos con violencia e intimidación;Enero-junio 2023;88
-Municipio de Almería;6. Robos con violencia e intimidación;Variación % 2023/2022;-17,0
-Municipio de Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;194
-Municipio de Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2023;157
-Municipio de Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;-19,1
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;157
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2023;122
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;-22,3
-Municipio de Almería;8. Hurtos;Enero-junio 2022;1.002
-Municipio de Almería;8. Hurtos;Enero-junio 2023;983
-Municipio de Almería;8. Hurtos;Variación % 2023/2022;-1,9
-Municipio de Almería;9. Sustracciones de vehículos;Enero-junio 2022;49
-Municipio de Almería;9. Sustracciones de vehículos;Enero-junio 2023;69
-Municipio de Almería;9. Sustracciones de vehículos;Variación % 2023/2022;40,8
-Municipio de Almería;10. Tráfico de drogas;Enero-junio 2022;113
-Municipio de Almería;10. Tráfico de drogas;Enero-junio 2023;101
-Municipio de Almería;10. Tráfico de drogas;Variación % 2023/2022;-10,6
-Municipio de Almería;11. Resto de criminalidad convencional;Enero-junio 2022;1.937
-Municipio de Almería;11. Resto de criminalidad convencional;Enero-junio 2023;2.076
-Municipio de Almería;11. Resto de criminalidad convencional;Variación % 2023/2022;7,2
-Municipio de Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2022;722
-Municipio de Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2023;681
-Municipio de Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;-5,7
-Municipio de Almería;12.-Estafas informáticas;Enero-junio 2022;641
-Municipio de Almería;12.-Estafas informáticas;Enero-junio 2023;637
-Municipio de Almería;12.-Estafas informáticas;Variación % 2023/2022;-0,6
-Municipio de Almería;13.-Otros ciberdelitos;Enero-junio 2022;81
-Municipio de Almería;13.-Otros ciberdelitos;Enero-junio 2023;44
-Municipio de Almería;13.-Otros ciberdelitos;Variación % 2023/2022;-45,7
-Municipio de Almería;III. TOTAL INFRACCIONES PENALES;Enero-junio 2022;4.208
-Municipio de Almería;III. TOTAL INFRACCIONES PENALES;Enero-junio 2023;4.272
-Municipio de Almería;III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;1,5
-Municipio de Ejido (El);I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2022;1.609
-Municipio de Ejido (El);I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2023;1.848
-Municipio de Ejido (El);I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;14,9
-Municipio de Ejido (El);1. Homicidios dolosos y asesinatos consumados;Enero-junio 2022;0
-Municipio de Ejido (El);1. Homicidios dolosos y asesinatos consumados;Enero-junio 2023;0
-Municipio de Ejido (El);1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;0,0
-Municipio de Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;2
-Municipio de Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2023;1
-Municipio de Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;-50,0
-Municipio de Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;34
-Municipio de Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2023;51
-Municipio de Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;50,0
-Municipio de Ejido (El);4. Secuestro;Enero-junio 2022;0
-Municipio de Ejido (El);4. Secuestro;Enero-junio 2023;0
-Municipio de Ejido (El);4. Secuestro;Variación % 2023/2022;0,0
-Municipio de Ejido (El);5. Delitos contra la libertad sexual;Enero-junio 2022;26
-Municipio de Ejido (El);5. Delitos contra la libertad sexual;Enero-junio 2023;19
-Municipio de Ejido (El);5. Delitos contra la libertad sexual;Variación % 2023/2022;-26,9
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2022;3
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2023;5
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2023/2022;66,7
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2022;23
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2023;14
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;-39,1
-Municipio de Ejido (El);6. Robos con violencia e intimidación;Enero-junio 2022;48
-Municipio de Ejido (El);6. Robos con violencia e intimidación;Enero-junio 2023;38
-Municipio de Ejido (El);6. Robos con violencia e intimidación;Variación % 2023/2022;-20,8
-Municipio de Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;102
-Municipio de Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2023;95
-Municipio de Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;-6,9
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2022;76
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2023;60
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;-21,1
-Municipio de Ejido (El);8. Hurtos;Enero-junio 2022;327
-Municipio de Ejido (El);8. Hurtos;Enero-junio 2023;375
-Municipio de Ejido (El);8. Hurtos;Variación % 2023/2022;14,7
-Municipio de Ejido (El);9. Sustracciones de vehículos;Enero-junio 2022;23
-Municipio de Ejido (El);9. Sustracciones de vehículos;Enero-junio 2023;26
-Municipio de Ejido (El);9. Sustracciones de vehículos;Variación % 2023/2022;13,0
-Municipio de Ejido (El);10. Tráfico de drogas;Enero-junio 2022;32
-Municipio de Ejido (El);10. Tráfico de drogas;Enero-junio 2023;44
-Municipio de Ejido (El);10. Tráfico de drogas;Variación % 2023/2022;37,5
-Municipio de Ejido (El);11. Resto de criminalidad convencional;Enero-junio 2022;1.015
-Municipio de Ejido (El);11. Resto de criminalidad convencional;Enero-junio 2023;1.199
-Municipio de Ejido (El);11. Resto de criminalidad convencional;Variación % 2023/2022;18,1
-Municipio de Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2022;164
-Municipio de Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-junio 2023;219
-Municipio de Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2023/2022;33,5
-Municipio de Ejido (El);12.-Estafas informáticas;Enero-junio 2022;154
-Municipio de Ejido (El);12.-Estafas informáticas;Enero-junio 2023;197
-Municipio de Ejido (El);12.-Estafas informáticas;Variación % 2023/2022;27,9
-Municipio de Ejido (El);13.-Otros ciberdelitos;Enero-junio 2022;10
-Municipio de Ejido (El);13.-Otros ciberdelitos;Enero-junio 2023;22
-Municipio de Ejido (El);13.-Otros ciberdelitos;Variación % 2023/2022;120,0
-Municipio de Ejido (El);III. TOTAL INFRACCIONES PENALES;Enero-junio 2022;1.773
-Municipio de Ejido (El);III. TOTAL INFRACCIONES PENALES;Enero-junio 2023;2.067
-Municipio de Ejido (El);III. TOTAL INFRACCIONES PENALES;Variación % 2023/2022;16,6
-Municipio de Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2022;288
-Municipio de Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Enero-junio 2023;295
-Municipio de Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Variación % 2023/2022;2,4
-Municipio de Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2022;0
-Municipio de Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Enero-junio 2023;0
-Municipio de Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;0
-Municipio de Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2023;0
-Municipio de Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;5
-Municipio de Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2023;4
-Municipio de Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2023/2022;-20,0
-Municipio de Huércal-Overa;4. Secuestro;Enero-junio 2022;0
-Municipio de Huércal-Overa;4. Secuestro;Enero-junio 2023;0
-Municipio de Huércal-Overa;4. Secuestro;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;5. Delitos contra la libertad sexual;Enero-junio 2022;4
-Municipio de Huércal-Overa;5. Delitos contra la libertad sexual;Enero-junio 2023;6
-Municipio de Huércal-Overa;5. Delitos contra la libertad sexual;Variación % 2023/2022;50,0
-Municipio de Huércal-Overa;5.1.-Agresión sexual con penetración;Enero-junio 2022;2
-Municipio de Huércal-Overa;5.1.-Agresión sexual con penetración;Enero-junio 2023;2
-Municipio de Huércal-Overa;5.1.-Agresión sexual con penetración;Variación % 2023/2022;0,0
-Municipio de Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2022;2
-Municipio de Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Enero-junio 2023;4
-Municipio de Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Variación % 2023/2022;100,0
-Municipio de Huércal-Overa;6. Robos con violencia e intimidación;Enero-junio 2022;2
-Municipio de Huércal-Overa;6. Robos con violencia e intimidación;Enero-junio 2023;1
-Municipio de Huércal-Overa;6. Robos con violencia e intimidación;Variación % 2023/2022;-50,0
-Municipio de Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;37
-Municipio de Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2023;57
-Municipio de Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2023/2022;54,1
-Municipio de Huércal-Overa;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;33
-Municipio de Huércal-Overa;7.1.-Robos con fuerza en domicilios;Enero-junio 2023;49
-Municipio de Huércal-Overa;7.1.-Robos con fuerza en domicilios;Variación % 2023/2022;48,5
