Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;14,7
ANDALUCÍA;12.-Estafas informáticas;enero-junio 2023;32.094
ANDALUCÍA;12.-Estafas informáticas;enero-junio 2024;36.202
ANDALUCÍA;12.-Estafas informáticas;Variación % 2024/2023;12,8
ANDALUCÍA;13.-Otros ciberdelitos;enero-junio 2023;4.051
ANDALUCÍA;13.-Otros ciberdelitos;enero-junio 2024;5.253
ANDALUCÍA;13.-Otros ciberdelitos;Variación % 2024/2023;29,7
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;enero-junio 2023;199.836
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;204.458
ANDALUCÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;2,3
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2023;13.659
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;13.952
Provincia de ALMERÍA;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;2,1
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;enero-junio 2023;2
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;7
Provincia de ALMERÍA;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;250,0
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2023;13
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;4
Provincia de ALMERÍA;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-69,2
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2023;260
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;264
Provincia de ALMERÍA;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;1,5
Provincia de ALMERÍA;4. Secuestro;enero-junio 2023;1
Provincia de ALMERÍA;4. Secuestro;enero-junio 2024;1
Provincia de ALMERÍA;4. Secuestro;Variación % 2024/2023;0,0
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;enero-junio 2023;202
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;enero-junio 2024;169
Provincia de ALMERÍA;5. Delitos contra la libertad sexual;Variación % 2024/2023;-16,3
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;enero-junio 2023;40
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;enero-junio 2024;36
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2024/2023;-10,0
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2023;162
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;133
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-17,9
Provincia de ALMERÍA;6. Robos con violencia e intimidación;enero-junio 2023;287
Provincia de ALMERÍA;6. Robos con violencia e intimidación;enero-junio 2024;322
Provincia de ALMERÍA;6. Robos con violencia e intimidación;Variación % 2024/2023;12,2
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2023;957
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;856
Provincia de ALMERÍA;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-10,6
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;enero-junio 2023;747
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;enero-junio 2024;674
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-9,8
Provincia de ALMERÍA;8. Hurtos;enero-junio 2023;2.981
Provincia de ALMERÍA;8. Hurtos;enero-junio 2024;3.019
Provincia de ALMERÍA;8. Hurtos;Variación % 2024/2023;1,3
Provincia de ALMERÍA;9. Sustracciones de vehículos;enero-junio 2023;173
Provincia de ALMERÍA;9. Sustracciones de vehículos;enero-junio 2024;181
Provincia de ALMERÍA;9. Sustracciones de vehículos;Variación % 2024/2023;4,6
Provincia de ALMERÍA;10. Tráfico de drogas;enero-junio 2023;255
Provincia de ALMERÍA;10. Tráfico de drogas;enero-junio 2024;262
Provincia de ALMERÍA;10. Tráfico de drogas;Variación % 2024/2023;2,7
Provincia de ALMERÍA;11. Resto de criminalidad convencional;enero-junio 2023;8.528
Provincia de ALMERÍA;11. Resto de criminalidad convencional;enero-junio 2024;8.867
Provincia de ALMERÍA;11. Resto de criminalidad convencional;Variación % 2024/2023;4,0
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2023;2.250
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;2.859
Provincia de ALMERÍA;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;27,1
Provincia de ALMERÍA;12.-Estafas informáticas;enero-junio 2023;2.012
Provincia de ALMERÍA;12.-Estafas informáticas;enero-junio 2024;2.482
Provincia de ALMERÍA;12.-Estafas informáticas;Variación % 2024/2023;23,4
Provincia de ALMERÍA;13.-Otros ciberdelitos;enero-junio 2023;238
Provincia de ALMERÍA;13.-Otros ciberdelitos;enero-junio 2024;377
Provincia de ALMERÍA;13.-Otros ciberdelitos;Variación % 2024/2023;58,4
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;enero-junio 2023;15.909
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;16.811
Provincia de ALMERÍA;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;5,7
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2023;439
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;471
04003 Adra;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;7,3
04003 Adra;1. Homicidios dolosos y asesinatos consumados;enero-junio 2023;0
04003 Adra;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;0
04003 Adra;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2023;1
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;0
04003 Adra;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-100,0
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2023;3
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;7
04003 Adra;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;133,3
04003 Adra;4. Secuestro;enero-junio 2023;0
04003 Adra;4. Secuestro;enero-junio 2024;0
04003 Adra;4. Secuestro;Variación % 2024/2023;0,0
04003 Adra;5. Delitos contra la libertad sexual;enero-junio 2023;6
04003 Adra;5. Delitos contra la libertad sexual;enero-junio 2024;4
04003 Adra;5. Delitos contra la libertad sexual;Variación % 2024/2023;-33,3
04003 Adra;5.1.-Agresión sexual con penetración;enero-junio 2023;2
04003 Adra;5.1.-Agresión sexual con penetración;enero-junio 2024;2
04003 Adra;5.1.-Agresión sexual con penetración;Variación % 2024/2023;0,0
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2023;4
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;2
04003 Adra;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-50,0
04003 Adra;6. Robos con violencia e intimidación;enero-junio 2023;9
04003 Adra;6. Robos con violencia e intimidación;enero-junio 2024;5
04003 Adra;6. Robos con violencia e intimidación;Variación % 2024/2023;-44,4
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2023;32
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;23
04003 Adra;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-28,1
04003 Adra;7.1.-Robos con fuerza en domicilios;enero-junio 2023;29
04003 Adra;7.1.-Robos con fuerza en domicilios;enero-junio 2024;19
04003 Adra;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-34,5
04003 Adra;8. Hurtos;enero-junio 2023;90
04003 Adra;8. Hurtos;enero-junio 2024;116
04003 Adra;8. Hurtos;Variación % 2024/2023;28,9
04003 Adra;9. Sustracciones de vehículos;enero-junio 2023;2
04003 Adra;9. Sustracciones de vehículos;enero-junio 2024;6
04003 Adra;9. Sustracciones de vehículos;Variación % 2024/2023;200,0
04003 Adra;10. Tráfico de drogas;enero-junio 2023;7
04003 Adra;10. Tráfico de drogas;enero-junio 2024;7
04003 Adra;10. Tráfico de drogas;Variación % 2024/2023;0,0
04003 Adra;11. Resto de criminalidad convencional;enero-junio 2023;289
04003 Adra;11. Resto de criminalidad convencional;enero-junio 2024;303
04003 Adra;11. Resto de criminalidad convencional;Variación % 2024/2023;4,8
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2023;68
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;73
04003 Adra;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;7,4
04003 Adra;12.-Estafas informáticas;enero-junio 2023;56
04003 Adra;12.-Estafas informáticas;enero-junio 2024;57
04003 Adra;12.-Estafas informáticas;Variación % 2024/2023;1,8
04003 Adra;13.-Otros ciberdelitos;enero-junio 2023;12
04003 Adra;13.-Otros ciberdelitos;enero-junio 2024;16
04003 Adra;13.-Otros ciberdelitos;Variación % 2024/2023;33,3
04003 Adra;III. TOTAL INFRACCIONES PENALES;enero-junio 2023;507
04003 Adra;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;544
04003 Adra;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;7,3
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2023;3.560
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;3.749
04013 Almería;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;5,3
04013 Almería;1. Homicidios dolosos y asesinatos consumados;enero-junio 2023;0
04013 Almería;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;2
04013 Almería;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;100,0
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2023;4
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;0
04013 Almería;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;-100,0
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2023;52
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;59
04013 Almería;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;13,5
04013 Almería;4. Secuestro;enero-junio 2023;1
04013 Almería;4. Secuestro;enero-junio 2024;0
04013 Almería;4. Secuestro;Variación % 2024/2023;-100,0
04013 Almería;5. Delitos contra la libertad sexual;enero-junio 2023;55
04013 Almería;5. Delitos contra la libertad sexual;enero-junio 2024;43
04013 Almería;5. Delitos contra la libertad sexual;Variación % 2024/2023;-21,8
04013 Almería;5.1.-Agresión sexual con penetración;enero-junio 2023;13
04013 Almería;5.1.-Agresión sexual con penetración;enero-junio 2024;10
04013 Almería;5.1.-Agresión sexual con penetración;Variación % 2024/2023;-23,1
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2023;42
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;33
04013 Almería;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-21,4
04013 Almería;6. Robos con violencia e intimidación;enero-junio 2023;88
04013 Almería;6. Robos con violencia e intimidación;enero-junio 2024;119
04013 Almería;6. Robos con violencia e intimidación;Variación % 2024/2023;35,2
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2023;158
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;151
04013 Almería;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-4,4
04013 Almería;7.1.-Robos con fuerza en domicilios;enero-junio 2023;123
04013 Almería;7.1.-Robos con fuerza en domicilios;enero-junio 2024;111
04013 Almería;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-9,8
04013 Almería;8. Hurtos;enero-junio 2023;978
04013 Almería;8. Hurtos;enero-junio 2024;1.076
04013 Almería;8. Hurtos;Variación % 2024/2023;10,0
04013 Almería;9. Sustracciones de vehículos;enero-junio 2023;68
04013 Almería;9. Sustracciones de vehículos;enero-junio 2024;65
04013 Almería;9. Sustracciones de vehículos;Variación % 2024/2023;-4,4
04013 Almería;10. Tráfico de drogas;enero-junio 2023;100
04013 Almería;10. Tráfico de drogas;enero-junio 2024;99
04013 Almería;10. Tráfico de drogas;Variación % 2024/2023;-1,0
04013 Almería;11. Resto de criminalidad convencional;enero-junio 2023;2.056
04013 Almería;11. Resto de criminalidad convencional;enero-junio 2024;2.135
04013 Almería;11. Resto de criminalidad convencional;Variación % 2024/2023;3,8
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2023;692
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;948
04013 Almería;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;37,0
04013 Almería;12.-Estafas informáticas;enero-junio 2023;645
04013 Almería;12.-Estafas informáticas;enero-junio 2024;872
04013 Almería;12.-Estafas informáticas;Variación % 2024/2023;35,2
04013 Almería;13.-Otros ciberdelitos;enero-junio 2023;47
04013 Almería;13.-Otros ciberdelitos;enero-junio 2024;76
04013 Almería;13.-Otros ciberdelitos;Variación % 2024/2023;61,7
04013 Almería;III. TOTAL INFRACCIONES PENALES;enero-junio 2023;4.252
04013 Almería;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;4.697
04013 Almería;III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;10,5
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-junio 2023;1.838
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;1.821
04902 Ejido (El);I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-0,9
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-junio 2023;0
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;0
04902 Ejido (El);1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2023;1
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;1
04902 Ejido (El);2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;0,0
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2023;49
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;33
04902 Ejido (El);3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;-32,7
04902 Ejido (El);4. Secuestro;enero-junio 2023;0
04902 Ejido (El);4. Secuestro;enero-junio 2024;0
04902 Ejido (El);4. Secuestro;Variación % 2024/2023;0,0
04902 Ejido (El);5. Delitos contra la libertad sexual;enero-junio 2023;18
04902 Ejido (El);5. Delitos contra la libertad sexual;enero-junio 2024;25
04902 Ejido (El);5. Delitos contra la libertad sexual;Variación % 2024/2023;38,9
04902 Ejido (El);5.1.-Agresión sexual con penetración;enero-junio 2023;5
04902 Ejido (El);5.1.-Agresión sexual con penetración;enero-junio 2024;2
04902 Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2024/2023;-60,0
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-junio 2023;13
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;23
04902 Ejido (El);5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;76,9
04902 Ejido (El);6. Robos con violencia e intimidación;enero-junio 2023;36
04902 Ejido (El);6. Robos con violencia e intimidación;enero-junio 2024;33
04902 Ejido (El);6. Robos con violencia e intimidación;Variación % 2024/2023;-8,3
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2023;92
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;59
04902 Ejido (El);7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-35,9
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;enero-junio 2023;58
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;enero-junio 2024;39
04902 Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-32,8
04902 Ejido (El);8. Hurtos;enero-junio 2023;374
04902 Ejido (El);8. Hurtos;enero-junio 2024;337
04902 Ejido (El);8. Hurtos;Variación % 2024/2023;-9,9
04902 Ejido (El);9. Sustracciones de vehículos;enero-junio 2023;26
04902 Ejido (El);9. Sustracciones de vehículos;enero-junio 2024;23
04902 Ejido (El);9. Sustracciones de vehículos;Variación % 2024/2023;-11,5
04902 Ejido (El);10. Tráfico de drogas;enero-junio 2023;41
04902 Ejido (El);10. Tráfico de drogas;enero-junio 2024;34
04902 Ejido (El);10. Tráfico de drogas;Variación % 2024/2023;-17,1
04902 Ejido (El);11. Resto de criminalidad convencional;enero-junio 2023;1.201
04902 Ejido (El);11. Resto de criminalidad convencional;enero-junio 2024;1.276
04902 Ejido (El);11. Resto de criminalidad convencional;Variación % 2024/2023;6,2
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2023;216
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;213
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;-1,4
04902 Ejido (El);12.-Estafas informáticas;enero-junio 2023;196
04902 Ejido (El);12.-Estafas informáticas;enero-junio 2024;184
04902 Ejido (El);12.-Estafas informáticas;Variación % 2024/2023;-6,1
04902 Ejido (El);13.-Otros ciberdelitos;enero-junio 2023;20
04902 Ejido (El);13.-Otros ciberdelitos;enero-junio 2024;29
04902 Ejido (El);13.-Otros ciberdelitos;Variación % 2024/2023;45,0
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-junio 2023;2.054
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-junio 2024;2.034
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;-1,0
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2023;295
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;258
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-12,5
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-junio 2023;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2023;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;0,0
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2023;4
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;5
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;25,0
04053 Huércal-Overa;4. Secuestro;enero-junio 2023;0
04053 Huércal-Overa;4. Secuestro;enero-junio 2024;0
04053 Huércal-Overa;4. Secuestro;Variación % 2024/2023;0,0
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero-junio 2023;6
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero-junio 2024;5
04053 Huércal-Overa;5. Delitos contra la libertad sexual;Variación % 2024/2023;-16,7
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero-junio 2023;2
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero-junio 2024;1
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;Variación % 2024/2023;-50,0
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2023;4
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;4
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;0,0
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero-junio 2023;1
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero-junio 2024;6
04053 Huércal-Overa;6. Robos con violencia e intimidación;Variación % 2024/2023;500,0
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2023;57
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;27
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-52,6
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero-junio 2023;49
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero-junio 2024;24
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-51,0
04053 Huércal-Overa;8. Hurtos;enero-junio 2023;58
04053 Huércal-Overa;8. Hurtos;enero-junio 2024;56
04053 Huércal-Overa;8. Hurtos;Variación % 2024/2023;-3,4
04053 Huércal-Overa;9. Sustracciones de vehículos;enero-junio 2023;4
04053 Huércal-Overa;9. Sustracciones de vehículos;enero-junio 2024;2
04053 Huércal-Overa;9. Sustracciones de vehículos;Variación % 2024/2023;-50,0
04053 Huércal-Overa;10. Tráfico de drogas;enero-junio 2023;1
04053 Huércal-Overa;10. Tráfico de drogas;enero-junio 2024;3
04053 Huércal-Overa;10. Tráfico de drogas;Variación % 2024/2023;200,0
04053 Huércal-Overa;11. Resto de criminalidad convencional;enero-junio 2023;164
04053 Huércal-Overa;11. Resto de criminalidad convencional;enero-junio 2024;154
04053 Huércal-Overa;11. Resto de criminalidad convencional;Variación % 2024/2023;-6,1
04053 Huércal-Overa;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2023;50
04053 Huércal-Overa;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;88
04053 Huércal-Overa;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;76,0
04053 Huércal-Overa;12.-Estafas informáticas;enero-junio 2023;45
04053 Huércal-Overa;12.-Estafas informáticas;enero-junio 2024;81
04053 Huércal-Overa;12.-Estafas informáticas;Variación % 2024/2023;80,0
04053 Huércal-Overa;13.-Otros ciberdelitos;enero-junio 2023;5
04053 Huércal-Overa;13.-Otros ciberdelitos;enero-junio 2024;7
