Geografía;Tipología penal;Periodos:;Total
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;6.190
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;8,0
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;1
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;0
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;-100,0
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;141
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;161
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;14,2
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;533
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;596
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;11,8
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;114
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;109
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-4,4
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;47
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;38
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-19,1
- Municipio de Roquetas de Mar;7.-DAÑOS;Enero-Diciembre 2015;604
- Municipio de Roquetas de Mar;7.-DAÑOS;Enero-Diciembre 2016;741
- Municipio de Roquetas de Mar;7.-DAÑOS;Variación % 2016/2015;22,7
- Municipio de Roquetas de Mar;8.-HURTOS;Enero-Diciembre 2015;1.785
- Municipio de Roquetas de Mar;8.-HURTOS;Enero-Diciembre 2016;1.862
- Municipio de Roquetas de Mar;8.-HURTOS;Variación % 2016/2015;4,3
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2015;3.779
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;3.748
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-0,8
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;1
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;2
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;100,0
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;90
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;85
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-5,6
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;218
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;295
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;35,3
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;63
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;56
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-11,1
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;21
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;21
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;0,0
- Municipio de Ejido (El);7.-DAÑOS;Enero-Diciembre 2015;471
- Municipio de Ejido (El);7.-DAÑOS;Enero-Diciembre 2016;518
- Municipio de Ejido (El);7.-DAÑOS;Variación % 2016/2015;10,0
- Municipio de Ejido (El);8.-HURTOS;Enero-Diciembre 2015;931
- Municipio de Ejido (El);8.-HURTOS;Enero-Diciembre 2016;878
- Municipio de Ejido (El);8.-HURTOS;Variación % 2016/2015;-5,7
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2015;53.791
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;50.046
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-7,0
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;10
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;10
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;969
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;897
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-7,4
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;2.339
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;2.088
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-10,7
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;1.804
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;1.687
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-6,5
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;929
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;751
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-19,2
Provincia de CÁDIZ;7.-DAÑOS;Enero-Diciembre 2015;5.909
Provincia de CÁDIZ;7.-DAÑOS;Enero-Diciembre 2016;5.549
Provincia de CÁDIZ;7.-DAÑOS;Variación % 2016/2015;-6,1
Provincia de CÁDIZ;8.-HURTOS;Enero-Diciembre 2015;17.084
Provincia de CÁDIZ;8.-HURTOS;Enero-Diciembre 2016;16.292
Provincia de CÁDIZ;8.-HURTOS;Variación % 2016/2015;-4,6
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2015;5.733
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;4.965
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-13,4
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;1
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;3
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;200,0
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;127
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;111
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-12,6
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;203
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;172
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-15,3
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;190
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;138
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-27,4
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;448
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;339
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-24,3
- Municipio de Algeciras;7.-DAÑOS;Enero-Diciembre 2015;567
- Municipio de Algeciras;7.-DAÑOS;Enero-Diciembre 2016;417
- Municipio de Algeciras;7.-DAÑOS;Variación % 2016/2015;-26,5
- Municipio de Algeciras;8.-HURTOS;Enero-Diciembre 2015;1.429
- Municipio de Algeciras;8.-HURTOS;Enero-Diciembre 2016;1.281
- Municipio de Algeciras;8.-HURTOS;Variación % 2016/2015;-10,4
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2015;6.049
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;5.539
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-8,4
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;0
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;1
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;100,0
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;89
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;84
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-5,6
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;71
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;48
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-32,4
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;297
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;273
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-8,1
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;68
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;39
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-42,6
- Municipio de Cádiz;7.-DAÑOS;Enero-Diciembre 2015;513
- Municipio de Cádiz;7.-DAÑOS;Enero-Diciembre 2016;475
- Municipio de Cádiz;7.-DAÑOS;Variación % 2016/2015;-7,4
- Municipio de Cádiz;8.-HURTOS;Enero-Diciembre 2015;2.524
- Municipio de Cádiz;8.-HURTOS;Enero-Diciembre 2016;2.437
- Municipio de Cádiz;8.-HURTOS;Variación % 2016/2015;-3,4
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2015;3.122
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;3.246
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;4,0
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;2
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;1
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;-50,0
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;56
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;41
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-26,8
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;474
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;432
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-8,9
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;72
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;95
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;31,9
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;20
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;16
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-20,0
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-Diciembre 2015;370
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-Diciembre 2016;378
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Variación % 2016/2015;2,2
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-Diciembre 2015;767
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-Diciembre 2016;816
- Municipio de Chiclana de la Frontera;8.-HURTOS;Variación % 2016/2015;6,4
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2015;10.861
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;9.798
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-9,8
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;1
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;1
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;259
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;261
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;0,8
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;247
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;239
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-3,2
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;351
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;251
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-28,5
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;37
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;39
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;5,4
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-Diciembre 2015;1.150
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-Diciembre 2016;1.073
- Municipio de Jerez de la Frontera;7.-DAÑOS;Variación % 2016/2015;-6,7
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-Diciembre 2015;3.973
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-Diciembre 2016;3.682
- Municipio de Jerez de la Frontera;8.-HURTOS;Variación % 2016/2015;-7,3
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2015;3.232
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;2.608
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-19,3
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2015;1
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;1
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2015;80
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;58
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-27,5
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2015;104
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;64
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-38,5
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2015;115
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;126
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;9,6
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2015;63
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;68
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;7,9
