Geografía;Tipología penal;Periodos:;Total
04902 Ejido (El);11. Resto de criminalidad convencional;enero--diciembre 2023;2.434
04902 Ejido (El);11. Resto de criminalidad convencional;enero-diciembre 2024;2.443
04902 Ejido (El);11. Resto de criminalidad convencional;Variación % 2024/2023;0,4
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero--diciembre 2023;453
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;469
04902 Ejido (El);II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Variación % 2024/2023;3,5
04902 Ejido (El);12.-Estafas informáticas;enero--diciembre 2023;407
04902 Ejido (El);12.-Estafas informáticas;enero-diciembre 2024;418
04902 Ejido (El);12.-Estafas informáticas;Variación % 2024/2023;2,7
04902 Ejido (El);13.-Otros ciberdelitos;enero--diciembre 2023;46
04902 Ejido (El);13.-Otros ciberdelitos;enero-diciembre 2024;51
04902 Ejido (El);13.-Otros ciberdelitos;Variación % 2024/2023;10,9
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero--diciembre 2023;4.238
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;4.064
04902 Ejido (El);III. TOTAL INFRACCIONES PENALES;Variación % 2024/2023;-4,1
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero--diciembre 2023;587
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;511
04053 Huércal-Overa;I. CRIMINALIDAD CONVENCIONAL;Variación % 2024/2023;-12,9
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero--diciembre 2023;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;0
04053 Huércal-Overa;1. Homicidios dolosos y asesinatos consumados;Variación % 2024/2023;0,0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero--diciembre 2023;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;0
04053 Huércal-Overa;2. Homicidios dolosos y asesinatos en grado tentativa;Variación % 2024/2023;0,0
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero--diciembre 2023;8
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;17
04053 Huércal-Overa;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2024/2023;112,5
04053 Huércal-Overa;4. Secuestro;enero--diciembre 2023;0
04053 Huércal-Overa;4. Secuestro;enero-diciembre 2024;0
04053 Huércal-Overa;4. Secuestro;Variación % 2024/2023;0,0
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero--diciembre 2023;9
04053 Huércal-Overa;5. Delitos contra la libertad sexual;enero-diciembre 2024;7
04053 Huércal-Overa;5. Delitos contra la libertad sexual;Variación % 2024/2023;-22,2
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero--diciembre 2023;2
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;enero-diciembre 2024;2
04053 Huércal-Overa;5.1.-Agresión sexual con penetración;Variación % 2024/2023;0,0
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero--diciembre 2023;7
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;5
04053 Huércal-Overa;5.2.-Resto de delitos contra la libertad sexual;Variación % 2024/2023;-28,6
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero--diciembre 2023;9
04053 Huércal-Overa;6. Robos con violencia e intimidación;enero-diciembre 2024;17
04053 Huércal-Overa;6. Robos con violencia e intimidación;Variación % 2024/2023;88,9
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero--diciembre 2023;93
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;51
04053 Huércal-Overa;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2024/2023;-45,2
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero--diciembre 2023;78
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;39
04053 Huércal-Overa;7.1.-Robos con fuerza en domicilios;Variación % 2024/2023;-50,0
04053 Huércal-Overa;8. Hurtos;enero--diciembre 2023;123
04053 Huércal-Overa;8. Hurtos;enero-diciembre 2024;108
04053 Huércal-Overa;8. Hurtos;Variación % 2024/2023;-12,2
04053 Huércal-Overa;9. Sustracciones de vehículos;enero--diciembre 2023;6
04053 Huércal-Overa;9. Sustracciones de vehículos;enero-diciembre 2024;2
04053 Huércal-Overa;9. Sustracciones de vehículos;Variación % 2024/2023;-66,7
04053 Huércal-Overa;10. Tráfico de drogas;enero--diciembre 2023;1
04053 Huércal-Overa;10. Tráfico de drogas;enero-diciembre 2024;10
04053 Huércal-Overa;10. Tráfico de drogas;Variación % 2024/2023;900,0
