Geografía;Tipología penal;Periodos:;Total
-Municipio de Adra;5.1.-Agresión sexual con penetración;Variación % 2021/2020;0,0
-Municipio de Adra;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;0
-Municipio de Adra;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;1
-Municipio de Adra;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;100,0
-Municipio de Adra;6.-Robos con violencia e intimidación;Enero-marzo 2020;1
-Municipio de Adra;6.-Robos con violencia e intimidación;Enero-marzo 2021;0
-Municipio de Adra;6.-Robos con violencia e intimidación;Variación % 2021/2020;-100,0
-Municipio de Adra;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;14
-Municipio de Adra;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;22
-Municipio de Adra;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2021/2020;57,1
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;12
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;16
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Variación % 2021/2020;33,3
-Municipio de Adra;8.-Hurtos;Enero-marzo 2020;22
-Municipio de Adra;8.-Hurtos;Enero-marzo 2021;26
-Municipio de Adra;8.-Hurtos;Variación % 2021/2020;18,2
-Municipio de Adra;9.-Sustracciones de vehículos;Enero-marzo 2020;2
-Municipio de Adra;9.-Sustracciones de vehículos;Enero-marzo 2021;0
-Municipio de Adra;9.-Sustracciones de vehículos;Variación % 2021/2020;-100,0
-Municipio de Adra;10.-Tráfico de drogas;Enero-marzo 2020;2
-Municipio de Adra;10.-Tráfico de drogas;Enero-marzo 2021;10
-Municipio de Adra;10.-Tráfico de drogas;Variación % 2021/2020;400,0
-Municipio de Adra;Resto de infracciones penales;Enero-marzo 2020;113
-Municipio de Adra;Resto de infracciones penales;Enero-marzo 2021;132
-Municipio de Adra;Resto de infracciones penales;Variación % 2021/2020;16,8
-Municipio de Adra;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;161
-Municipio de Adra;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;195
-Municipio de Adra;TOTAL INFRACCIONES PENALES;Variación % 2021/2020;21,1
-Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;1
-Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Variación % 2021/2020;-100,0
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;1
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;0
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2021/2020;-100,0
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;16
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;11
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2021/2020;-31,3
-Municipio de Almería;4.-Secuestro;Enero-marzo 2020;0
-Municipio de Almería;4.-Secuestro;Enero-marzo 2021;0
-Municipio de Almería;4.-Secuestro;Variación % 2021/2020;0,0
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;14
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;17
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;21,4
-Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-marzo 2020;2
-Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-marzo 2021;6
-Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2021/2020;200,0
-Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;12
-Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;11
-Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;-8,3
-Municipio de Almería;6.-Robos con violencia e intimidación;Enero-marzo 2020;39
-Municipio de Almería;6.-Robos con violencia e intimidación;Enero-marzo 2021;31
-Municipio de Almería;6.-Robos con violencia e intimidación;Variación % 2021/2020;-20,5
-Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;45
-Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;59
-Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2021/2020;31,1
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;25
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;50
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2021/2020;100,0
-Municipio de Almería;8.-Hurtos;Enero-marzo 2020;470
-Municipio de Almería;8.-Hurtos;Enero-marzo 2021;290
-Municipio de Almería;8.-Hurtos;Variación % 2021/2020;-38,3
-Municipio de Almería;9.-Sustracciones de vehículos;Enero-marzo 2020;26
-Municipio de Almería;9.-Sustracciones de vehículos;Enero-marzo 2021;21
-Municipio de Almería;9.-Sustracciones de vehículos;Variación % 2021/2020;-19,2
-Municipio de Almería;10.-Tráfico de drogas;Enero-marzo 2020;47
-Municipio de Almería;10.-Tráfico de drogas;Enero-marzo 2021;45
-Municipio de Almería;10.-Tráfico de drogas;Variación % 2021/2020;-4,3
-Municipio de Almería;Resto de infracciones penales;Enero-marzo 2020;1.082
-Municipio de Almería;Resto de infracciones penales;Enero-marzo 2021;1.083
-Municipio de Almería;Resto de infracciones penales;Variación % 2021/2020;0,1
-Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;1.741
-Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;1.557
-Municipio de Almería;TOTAL INFRACCIONES PENALES;Variación % 2021/2020;-10,6
-Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;0
-Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Variación % 2021/2020;0,0
-Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;1
-Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;0
-Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2021/2020;-100,0
-Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;12
-Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;7
-Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2021/2020;-41,7
-Municipio de Ejido (El);4.-Secuestro;Enero-marzo 2020;0
-Municipio de Ejido (El);4.-Secuestro;Enero-marzo 2021;0
-Municipio de Ejido (El);4.-Secuestro;Variación % 2021/2020;0,0
-Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;7
-Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;8
-Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;14,3
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-marzo 2020;0
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-marzo 2021;1
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2021/2020;100,0
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;7
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;7
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;0,0
-Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-marzo 2020;19
-Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-marzo 2021;10
-Municipio de Ejido (El);6.-Robos con violencia e intimidación;Variación % 2021/2020;-47,4
-Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;63
-Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;31
-Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2021/2020;-50,8
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;38
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;22
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2021/2020;-42,1
-Municipio de Ejido (El);8.-Hurtos;Enero-marzo 2020;148
-Municipio de Ejido (El);8.-Hurtos;Enero-marzo 2021;109
-Municipio de Ejido (El);8.-Hurtos;Variación % 2021/2020;-26,4
-Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-marzo 2020;5
-Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-marzo 2021;4
-Municipio de Ejido (El);9.-Sustracciones de vehículos;Variación % 2021/2020;-20,0
-Municipio de Ejido (El);10.-Tráfico de drogas;Enero-marzo 2020;6
-Municipio de Ejido (El);10.-Tráfico de drogas;Enero-marzo 2021;11
-Municipio de Ejido (El);10.-Tráfico de drogas;Variación % 2021/2020;83,3
-Municipio de Ejido (El);Resto de infracciones penales;Enero-marzo 2020;516
-Municipio de Ejido (El);Resto de infracciones penales;Enero-marzo 2021;534
-Municipio de Ejido (El);Resto de infracciones penales;Variación % 2021/2020;3,5
-Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-marzo 2020;777
-Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-marzo 2021;714
-Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2021/2020;-8,1
-Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;0
-Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2021/2020;0,0
-Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;0
-Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;0
-Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2021/2020;0,0
-Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;8
-Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;6
-Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2021/2020;-25,0
-Municipio de Níjar;4.-Secuestro;Enero-marzo 2020;0
-Municipio de Níjar;4.-Secuestro;Enero-marzo 2021;0
-Municipio de Níjar;4.-Secuestro;Variación % 2021/2020;0,0
-Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;3
-Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;8
-Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;166,7
-Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-marzo 2020;0
-Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-marzo 2021;1
-Municipio de Níjar;5.1.-Agresión sexual con penetración;Variación % 2021/2020;100,0
-Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;3
-Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;7
-Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;133,3
-Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-marzo 2020;5
-Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-marzo 2021;3
-Municipio de Níjar;6.-Robos con violencia e intimidación;Variación % 2021/2020;-40,0
-Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;29
-Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;34
-Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2021/2020;17,2
-Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;27
-Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;27
-Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Variación % 2021/2020;0,0
-Municipio de Níjar;8.-Hurtos;Enero-marzo 2020;35
-Municipio de Níjar;8.-Hurtos;Enero-marzo 2021;32
-Municipio de Níjar;8.-Hurtos;Variación % 2021/2020;-8,6
-Municipio de Níjar;9.-Sustracciones de vehículos;Enero-marzo 2020;1
-Municipio de Níjar;9.-Sustracciones de vehículos;Enero-marzo 2021;1
-Municipio de Níjar;9.-Sustracciones de vehículos;Variación % 2021/2020;0,0
-Municipio de Níjar;10.-Tráfico de drogas;Enero-marzo 2020;8
-Municipio de Níjar;10.-Tráfico de drogas;Enero-marzo 2021;3
-Municipio de Níjar;10.-Tráfico de drogas;Variación % 2021/2020;-62,5
-Municipio de Níjar;Resto de infracciones penales;Enero-marzo 2020;174
-Municipio de Níjar;Resto de infracciones penales;Enero-marzo 2021;257
-Municipio de Níjar;Resto de infracciones penales;Variación % 2021/2020;47,7
-Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;263
-Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;344
-Municipio de Níjar;TOTAL INFRACCIONES PENALES;Variación % 2021/2020;30,8
-Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;0
-Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;2
-Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2021/2020;100,0
-Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;0
-Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;1
-Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2021/2020;100,0
-Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;16
-Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;15
-Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2021/2020;-6,3
-Municipio de Roquetas de Mar;4.-Secuestro;Enero-marzo 2020;0
-Municipio de Roquetas de Mar;4.-Secuestro;Enero-marzo 2021;0
-Municipio de Roquetas de Mar;4.-Secuestro;Variación % 2021/2020;0,0
-Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;12
-Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;7
-Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;-41,7
-Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-marzo 2020;4
-Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-marzo 2021;1
-Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Variación % 2021/2020;-75,0
-Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;8
-Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;6
-Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2021/2020;-25,0
-Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-marzo 2020;24
-Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-marzo 2021;24
-Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Variación % 2021/2020;0,0
-Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;72
-Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;44
-Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2021/2020;-38,9
-Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;55
-Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;39
-Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Variación % 2021/2020;-29,1
-Municipio de Roquetas de Mar;8.-Hurtos;Enero-marzo 2020;196
-Municipio de Roquetas de Mar;8.-Hurtos;Enero-marzo 2021;166
-Municipio de Roquetas de Mar;8.-Hurtos;Variación % 2021/2020;-15,3
-Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-marzo 2020;8
-Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-marzo 2021;5
-Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Variación % 2021/2020;-37,5
-Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-marzo 2020;22
-Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-marzo 2021;29
-Municipio de Roquetas de Mar;10.-Tráfico de drogas;Variación % 2021/2020;31,8
-Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-marzo 2020;783
