Geografía;Tipología penal;Periodos:;Total
- Municipio de Almería;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;149
- Municipio de Almería;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;110
- Municipio de Almería;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-26,2
- Municipio de Almería;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;272
- Municipio de Almería;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;220
- Municipio de Almería;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-19,1
- Municipio de Almería;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;114
- Municipio de Almería;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;159
- Municipio de Almería;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;39,5
- Municipio de Almería;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;30
- Municipio de Almería;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;36
- Municipio de Almería;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;20,0
- Municipio de Almería;7.-DAÑOS;Enero-junio 2015;535
- Municipio de Almería;7.-DAÑOS;Enero-junio 2016;585
- Municipio de Almería;7.-DAÑOS;Variación % 2016/2015;9,3
- Municipio de Almería;8.-HURTOS;Enero-junio 2015;1.473
- Municipio de Almería;8.-HURTOS;Enero-junio 2016;1.355
- Municipio de Almería;8.-HURTOS;Variación % 2016/2015;-8,0
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Enero-junio 2015;2.891
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;3.083
- Municipio de Roquetas de Mar;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;6,6
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;0
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Roquetas de Mar;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;73
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;99
- Municipio de Roquetas de Mar;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;35,6
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;313
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;270
- Municipio de Roquetas de Mar;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-13,7
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;48
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;53
- Municipio de Roquetas de Mar;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;10,4
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;16
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;25
- Municipio de Roquetas de Mar;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;56,3
- Municipio de Roquetas de Mar;7.-DAÑOS;Enero-junio 2015;296
- Municipio de Roquetas de Mar;7.-DAÑOS;Enero-junio 2016;384
- Municipio de Roquetas de Mar;7.-DAÑOS;Variación % 2016/2015;29,7
- Municipio de Roquetas de Mar;8.-HURTOS;Enero-junio 2015;853
- Municipio de Roquetas de Mar;8.-HURTOS;Enero-junio 2016;902
- Municipio de Roquetas de Mar;8.-HURTOS;Variación % 2016/2015;5,7
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Enero-junio 2015;1.944
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.898
- Municipio de Ejido (El);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-2,4
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;1
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;1
- Municipio de Ejido (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;56
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;42
- Municipio de Ejido (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-25,0
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;87
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;154
- Municipio de Ejido (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;77,0
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;26
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;22
- Municipio de Ejido (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-15,4
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;10
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;9
- Municipio de Ejido (El);6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-10,0
- Municipio de Ejido (El);7.-DAÑOS;Enero-junio 2015;235
- Municipio de Ejido (El);7.-DAÑOS;Enero-junio 2016;274
- Municipio de Ejido (El);7.-DAÑOS;Variación % 2016/2015;16,6
- Municipio de Ejido (El);8.-HURTOS;Enero-junio 2015;467
- Municipio de Ejido (El);8.-HURTOS;Enero-junio 2016;465
- Municipio de Ejido (El);8.-HURTOS;Variación % 2016/2015;-0,4
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Enero-junio 2015;26.918
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;24.672
Provincia de CÁDIZ;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-8,3
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;7
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;3
Provincia de CÁDIZ;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;-57,1
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;452
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;439
Provincia de CÁDIZ;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-2,9
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;1.306
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;1.115
Provincia de CÁDIZ;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-14,6
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;876
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;761
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-13,1
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;563
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;390
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-30,7
Provincia de CÁDIZ;7.-DAÑOS;Enero-junio 2015;2.942
Provincia de CÁDIZ;7.-DAÑOS;Enero-junio 2016;2.674
Provincia de CÁDIZ;7.-DAÑOS;Variación % 2016/2015;-9,1
Provincia de CÁDIZ;8.-HURTOS;Enero-junio 2015;8.312
Provincia de CÁDIZ;8.-HURTOS;Enero-junio 2016;8.088
Provincia de CÁDIZ;8.-HURTOS;Variación % 2016/2015;-2,7
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-junio 2015;3.031
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;2.501
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-17,5
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;1
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;1
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;54
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;54
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;0,0
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;112
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;95
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-15,2
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;108
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;58
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-46,3
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;292
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;179
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-38,7
- Municipio de Algeciras;7.-DAÑOS;Enero-junio 2015;312
- Municipio de Algeciras;7.-DAÑOS;Enero-junio 2016;208
- Municipio de Algeciras;7.-DAÑOS;Variación % 2016/2015;-33,3
- Municipio de Algeciras;8.-HURTOS;Enero-junio 2015;714
- Municipio de Algeciras;8.-HURTOS;Enero-junio 2016;591
- Municipio de Algeciras;8.-HURTOS;Variación % 2016/2015;-17,2
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-junio 2015;3.070
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;2.813
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-8,4
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;0
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;46
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;51
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;10,9
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;35
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;20
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-42,9
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;102
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;141
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;38,2
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;41
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;21
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-48,8
- Municipio de Cádiz;7.-DAÑOS;Enero-junio 2015;248
- Municipio de Cádiz;7.-DAÑOS;Enero-junio 2016;246
- Municipio de Cádiz;7.-DAÑOS;Variación % 2016/2015;-0,8
- Municipio de Cádiz;8.-HURTOS;Enero-junio 2015;1.290
- Municipio de Cádiz;8.-HURTOS;Enero-junio 2016;1.233
- Municipio de Cádiz;8.-HURTOS;Variación % 2016/2015;-4,4
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-junio 2015;1.556
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.715
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;10,2
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;2
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;-100,0
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;24
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;15
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-37,5
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;306
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;256
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-16,3
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;20
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;39
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;95,0
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;13
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;7
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-46,2
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-junio 2015;194
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-junio 2016;220
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Variación % 2016/2015;13,4
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-junio 2015;375
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-junio 2016;407
- Municipio de Chiclana de la Frontera;8.-HURTOS;Variación % 2016/2015;8,5
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-junio 2015;5.750
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;5.200
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-9,6
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;0
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;126
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;128
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;1,6
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;146
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;111
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-24,0
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;190
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;135
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-28,9
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;15
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;18
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;20,0
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-junio 2015;586
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-junio 2016;524
- Municipio de Jerez de la Frontera;7.-DAÑOS;Variación % 2016/2015;-10,6
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-junio 2015;2.144
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-junio 2016;2.094
- Municipio de Jerez de la Frontera;8.-HURTOS;Variación % 2016/2015;-2,3
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-junio 2015;1.591
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.216
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-23,6
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;0
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;1
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;100,0
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2015;41
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;35
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;-14,6
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2015;52
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;22
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-57,7
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2015;57
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;39
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-31,6
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-junio 2015;32
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;30
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-6,3
- Municipio de Línea de la Concepción (La);7.-DAÑOS;Enero-junio 2015;175
- Municipio de Línea de la Concepción (La);7.-DAÑOS;Enero-junio 2016;137
- Municipio de Línea de la Concepción (La);7.-DAÑOS;Variación % 2016/2015;-21,7
- Municipio de Línea de la Concepción (La);8.-HURTOS;Enero-junio 2015;329
- Municipio de Línea de la Concepción (La);8.-HURTOS;Enero-junio 2016;274
- Municipio de Línea de la Concepción (La);8.-HURTOS;Variación % 2016/2015;-16,7
- Municipio de Puerto de Santa María (El);1.-DELITOS Y FALTAS (EU);Enero-junio 2015;2.103
- Municipio de Puerto de Santa María (El);1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.930
- Municipio de Puerto de Santa María (El);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-8,2
- Municipio de Puerto de Santa María (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2015;1
- Municipio de Puerto de Santa María (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
