Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;16
ANDALUCÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;13
ANDALUCÍA;1.-Homicidios dolosos y asesinatos consumados;Variación % 2022/2021;-18,8
ANDALUCÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;43
ANDALUCÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;56
ANDALUCÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;30,2
ANDALUCÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;659
ANDALUCÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;989
ANDALUCÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;50,1
ANDALUCÍA;4.-Secuestro;Enero-marzo 2021;2
ANDALUCÍA;4.-Secuestro;Enero-marzo 2022;4
ANDALUCÍA;4.-Secuestro;Variación % 2022/2021;100,0
ANDALUCÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;583
ANDALUCÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;751
ANDALUCÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;28,8
ANDALUCÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2021;56
ANDALUCÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2022;76
ANDALUCÍA;5.1.-Agresión sexual con penetración;Variación % 2022/2021;35,7
ANDALUCÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;527
ANDALUCÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;675
ANDALUCÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;28,1
ANDALUCÍA;6.-Robos con violencia e intimidación;Enero-marzo 2021;1.176
ANDALUCÍA;6.-Robos con violencia e intimidación;Enero-marzo 2022;1.792
ANDALUCÍA;6.-Robos con violencia e intimidación;Variación % 2022/2021;52,4
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;3.655
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;4.404
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2022/2021;20,5
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;2.494
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;3.013
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Variación % 2022/2021;20,8
ANDALUCÍA;8.-Hurtos;Enero-marzo 2021;13.153
ANDALUCÍA;8.-Hurtos;Enero-marzo 2022;20.242
ANDALUCÍA;8.-Hurtos;Variación % 2022/2021;53,9
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-marzo 2021;978
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-marzo 2022;1.207
ANDALUCÍA;9.-Sustracciones de vehículos;Variación % 2022/2021;23,4
ANDALUCÍA;10.-Tráfico de drogas;Enero-marzo 2021;1.131
ANDALUCÍA;10.-Tráfico de drogas;Enero-marzo 2022;1.132
ANDALUCÍA;10.-Tráfico de drogas;Variación % 2022/2021;0,1
ANDALUCÍA;Resto de infracciones penales;Enero-marzo 2021;48.354
ANDALUCÍA;Resto de infracciones penales;Enero-marzo 2022;57.818
ANDALUCÍA;Resto de infracciones penales;Variación % 2022/2021;19,6
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;69.750
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;88.408
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Variación % 2022/2021;26,7
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;2
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;2
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Variación % 2022/2021;0,0
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;4
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;9
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;125,0
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;65
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;88
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;35,4
Provincia de ALMERÍA;4.-Secuestro;Enero-marzo 2021;0
Provincia de ALMERÍA;4.-Secuestro;Enero-marzo 2022;0
Provincia de ALMERÍA;4.-Secuestro;Variación % 2022/2021;0,0
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;56
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;70
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;25,0
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2021;11
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2022;13
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2022/2021;18,2
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;45
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;57
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;26,7
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-marzo 2021;79
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-marzo 2022;143
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Variación % 2022/2021;81,0
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;342
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;530
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2022/2021;55,0
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;267
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;387
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2022/2021;44,9
Provincia de ALMERÍA;8.-Hurtos;Enero-marzo 2021;815
Provincia de ALMERÍA;8.-Hurtos;Enero-marzo 2022;1.205
Provincia de ALMERÍA;8.-Hurtos;Variación % 2022/2021;47,9
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-marzo 2021;42
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-marzo 2022;77
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Variación % 2022/2021;83,3
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-marzo 2021;122
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-marzo 2022;140
Provincia de ALMERÍA;10.-Tráfico de drogas;Variación % 2022/2021;14,8
Provincia de ALMERÍA;Resto de infracciones penales;Enero-marzo 2021;4.163
Provincia de ALMERÍA;Resto de infracciones penales;Enero-marzo 2022;4.394
Provincia de ALMERÍA;Resto de infracciones penales;Variación % 2022/2021;5,5
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;5.690
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;6.658
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Variación % 2022/2021;17,0
-Municipio de Adra;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de Adra;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Adra;1.-Homicidios dolosos y asesinatos consumados;Variación % 2022/2021;0,0
-Municipio de Adra;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;0
-Municipio de Adra;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Adra;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;0,0
-Municipio de Adra;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;4
-Municipio de Adra;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;5
-Municipio de Adra;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;25,0
-Municipio de Adra;4.-Secuestro;Enero-marzo 2021;0
-Municipio de Adra;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Adra;4.-Secuestro;Variación % 2022/2021;0,0
-Municipio de Adra;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;1
-Municipio de Adra;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;1
-Municipio de Adra;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;0,0
-Municipio de Adra;5.1.-Agresión sexual con penetración;Enero-marzo 2021;0
-Municipio de Adra;5.1.-Agresión sexual con penetración;Enero-marzo 2022;0
-Municipio de Adra;5.1.-Agresión sexual con penetración;Variación % 2022/2021;0,0
-Municipio de Adra;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;1
-Municipio de Adra;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;1
-Municipio de Adra;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;0,0
-Municipio de Adra;6.-Robos con violencia e intimidación;Enero-marzo 2021;0
-Municipio de Adra;6.-Robos con violencia e intimidación;Enero-marzo 2022;1
-Municipio de Adra;6.-Robos con violencia e intimidación;Variación % 2022/2021;100,0
-Municipio de Adra;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;22
-Municipio de Adra;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;8
-Municipio de Adra;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2022/2021;-63,6
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;16
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;7
-Municipio de Adra;7.1.-Robos con fuerza en domicilios;Variación % 2022/2021;-56,3
-Municipio de Adra;8.-Hurtos;Enero-marzo 2021;26
-Municipio de Adra;8.-Hurtos;Enero-marzo 2022;25
-Municipio de Adra;8.-Hurtos;Variación % 2022/2021;-3,8
-Municipio de Adra;9.-Sustracciones de vehículos;Enero-marzo 2021;0
-Municipio de Adra;9.-Sustracciones de vehículos;Enero-marzo 2022;4
-Municipio de Adra;9.-Sustracciones de vehículos;Variación % 2022/2021;100,0
-Municipio de Adra;10.-Tráfico de drogas;Enero-marzo 2021;10
-Municipio de Adra;10.-Tráfico de drogas;Enero-marzo 2022;5
-Municipio de Adra;10.-Tráfico de drogas;Variación % 2022/2021;-50,0
-Municipio de Adra;Resto de infracciones penales;Enero-marzo 2021;132
-Municipio de Adra;Resto de infracciones penales;Enero-marzo 2022;101
-Municipio de Adra;Resto de infracciones penales;Variación % 2022/2021;-23,5
-Municipio de Adra;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;195
-Municipio de Adra;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;150
-Municipio de Adra;TOTAL INFRACCIONES PENALES;Variación % 2022/2021;-23,1
-Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Variación % 2022/2021;0,0
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;0
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;2
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;100,0
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;10
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;22
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;120,0
-Municipio de Almería;4.-Secuestro;Enero-marzo 2021;0
-Municipio de Almería;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Almería;4.-Secuestro;Variación % 2022/2021;0,0
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;17
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;9
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;-47,1
-Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-marzo 2021;6
