Geografía;Tipología penal;Periodos:;Total
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;-28,6
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;161
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;161
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;0,0
Provincia de ALMERÍA;4.-Secuestro;Enero-junio 2018;0
Provincia de ALMERÍA;4.-Secuestro;Enero-junio 2019;3
Provincia de ALMERÍA;4.-Secuestro;Variación % 2019/2018;100,0
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;101
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;138
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;36,6
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2018;12
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2019;17
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2019/2018;41,7
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;89
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;121
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;36,0
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-junio 2018;229
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-junio 2019;248
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Variación % 2019/2018;8,3
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;1.223
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;1.153
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-5,7
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;958
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;856
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-10,6
Provincia de ALMERÍA;8.-Hurtos;Enero-junio 2018;3.342
Provincia de ALMERÍA;8.-Hurtos;Enero-junio 2019;2.850
Provincia de ALMERÍA;8.-Hurtos;Variación % 2019/2018;-14,7
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-junio 2018;186
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-junio 2019;199
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Variación % 2019/2018;7,0
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-junio 2018;173
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-junio 2019;206
Provincia de ALMERÍA;10.-Tráfico de drogas;Variación % 2019/2018;19,1
Provincia de ALMERÍA;Resto de infracciones penales;Enero-junio 2018;8.480
Provincia de ALMERÍA;Resto de infracciones penales;Enero-junio 2019;8.538
Provincia de ALMERÍA;Resto de infracciones penales;Variación % 2019/2018;0,7
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2018;13.909
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2019;13.505
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-2,9
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;2
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;1
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;-50,0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;-100,0
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;50
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;40
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;-20,0
- Municipio de Almería;4.-Secuestro;Enero-junio 2018;0
- Municipio de Almería;4.-Secuestro;Enero-junio 2019;0
- Municipio de Almería;4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;29
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;34
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;17,2
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2018;4
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2019;3
- Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2019/2018;-25,0
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;25
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;31
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;24,0
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2018;91
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2019;75
- Municipio de Almería;6.-Robos con violencia e intimidación;Variación % 2019/2018;-17,6
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;250
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;203
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-18,8
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;184
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;143
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-22,3
- Municipio de Almería;8.-Hurtos;Enero-junio 2018;1.227
- Municipio de Almería;8.-Hurtos;Enero-junio 2019;1.021
- Municipio de Almería;8.-Hurtos;Variación % 2019/2018;-16,8
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2018;84
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2019;99
- Municipio de Almería;9.-Sustracciones de vehículos;Variación % 2019/2018;17,9
- Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2018;63
- Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2019;53
- Municipio de Almería;10.-Tráfico de drogas;Variación % 2019/2018;-15,9
- Municipio de Almería;Resto de infracciones penales;Enero-junio 2018;2.345
- Municipio de Almería;Resto de infracciones penales;Enero-junio 2019;2.446
- Municipio de Almería;Resto de infracciones penales;Variación % 2019/2018;4,3
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2018;4.142
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2019;3.972
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-4,1
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;2
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;0
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;-100,0
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;2
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;100,0
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;31
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;26
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;-16,1
- Municipio de Ejido (El);4.-Secuestro;Enero-junio 2018;0
- Municipio de Ejido (El);4.-Secuestro;Enero-junio 2019;0
- Municipio de Ejido (El);4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;15
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;16
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;6,7
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2019;1
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2019/2018;-50,0
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;13
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;15
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;15,4
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2018;32
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2019;40
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Variación % 2019/2018;25,0
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;195
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;147
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-24,6
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2018;139
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2019;84
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-39,6
- Municipio de Ejido (El);8.-Hurtos;Enero-junio 2018;395
- Municipio de Ejido (El);8.-Hurtos;Enero-junio 2019;350
- Municipio de Ejido (El);8.-Hurtos;Variación % 2019/2018;-11,4
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2018;18
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2019;38
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Variación % 2019/2018;111,1
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2018;29
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2019;29
- Municipio de Ejido (El);10.-Tráfico de drogas;Variación % 2019/2018;0,0
- Municipio de Ejido (El);Resto de infracciones penales;Enero-junio 2018;1.191
- Municipio de Ejido (El);Resto de infracciones penales;Enero-junio 2019;1.118
- Municipio de Ejido (El);Resto de infracciones penales;Variación % 2019/2018;-6,1
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.909
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2019;1.766
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-7,5
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;1
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;-100,0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;0,0
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;8
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;17
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;112,5
- Municipio de Níjar;4.-Secuestro;Enero-junio 2018;0
- Municipio de Níjar;4.-Secuestro;Enero-junio 2019;0
- Municipio de Níjar;4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;8
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;12
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;50,0
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-junio 2019;1
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Variación % 2019/2018;100,0
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;8
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;11
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;37,5
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-junio 2018;9
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-junio 2019;9
- Municipio de Níjar;6.-Robos con violencia e intimidación;Variación % 2019/2018;0,0
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;54
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;61
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;13,0
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;47
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;53
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;12,8
- Municipio de Níjar;8.-Hurtos;Enero-junio 2018;116
- Municipio de Níjar;8.-Hurtos;Enero-junio 2019;134
- Municipio de Níjar;8.-Hurtos;Variación % 2019/2018;15,5
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-junio 2018;2
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-junio 2019;1
- Municipio de Níjar;9.-Sustracciones de vehículos;Variación % 2019/2018;-50,0
- Municipio de Níjar;10.-Tráfico de drogas;Enero-junio 2018;4
- Municipio de Níjar;10.-Tráfico de drogas;Enero-junio 2019;8
- Municipio de Níjar;10.-Tráfico de drogas;Variación % 2019/2018;100,0
- Municipio de Níjar;Resto de infracciones penales;Enero-junio 2018;456
- Municipio de Níjar;Resto de infracciones penales;Enero-junio 2019;509
- Municipio de Níjar;Resto de infracciones penales;Variación % 2019/2018;11,6
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-junio 2018;658
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-junio 2019;751
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;14,1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;0,0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;0,0
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;19
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;27
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;42,1
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2018;0
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2019;0
- Municipio de Roquetas de Mar;4.-Secuestro;Variación % 2019/2018;0,0
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;17
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;25
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;47,1
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2019;5
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Variación % 2019/2018;150,0
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;15
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;20
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;33,3
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2018;63
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2019;76
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Variación % 2019/2018;20,6
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;200
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;143
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-28,5
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;157
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;113
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-28,0
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2018;828
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2019;598
- Municipio de Roquetas de Mar;8.-Hurtos;Variación % 2019/2018;-27,8
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2018;32
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2019;25
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Variación % 2019/2018;-21,9
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2018;33
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2019;47
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Variación % 2019/2018;42,4
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-junio 2018;1.710
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-junio 2019;1.679
- Municipio de Roquetas de Mar;Resto de infracciones penales;Variación % 2019/2018;-1,8
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-junio 2018;2.903
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-junio 2019;2.621
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Variación % 2019/2018;-9,7
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;3
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;4
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Variación % 2019/2018;33,3
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;19
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;13
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2019/2018;-31,6
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;241
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;279
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2019/2018;15,8
Provincia de CÁDIZ;4.-Secuestro;Enero-junio 2018;7
Provincia de CÁDIZ;4.-Secuestro;Enero-junio 2019;1
Provincia de CÁDIZ;4.-Secuestro;Variación % 2019/2018;-85,7
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;160
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;168
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;5,0
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-junio 2018;11
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-junio 2019;14
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Variación % 2019/2018;27,3
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;149
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;154
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2019/2018;3,4
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-junio 2018;407
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-junio 2019;418
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Variación % 2019/2018;2,7
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;1.578
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;1.117
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2019/2018;-29,2
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;975
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;741
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Variación % 2019/2018;-24,0
Provincia de CÁDIZ;8.-Hurtos;Enero-junio 2018;6.774
Provincia de CÁDIZ;8.-Hurtos;Enero-junio 2019;6.148
Provincia de CÁDIZ;8.-Hurtos;Variación % 2019/2018;-9,2
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-junio 2018;806
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-junio 2019;685
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Variación % 2019/2018;-15,0
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-junio 2018;436
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-junio 2019;503
Provincia de CÁDIZ;10.-Tráfico de drogas;Variación % 2019/2018;15,4
Provincia de CÁDIZ;Resto de infracciones penales;Enero-junio 2018;14.658
Provincia de CÁDIZ;Resto de infracciones penales;Enero-junio 2019;15.274
