Geografía;Tipología penal;Periodos:;Total
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;5
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;11
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;120,0
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;159
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;138
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-13,2
Provincia de ALMERÍA;4.-Secuestro;Enero-junio 2019;3
Provincia de ALMERÍA;4.-Secuestro;Enero-junio 2020;1
Provincia de ALMERÍA;4.-Secuestro;Variación % 2020/2019;-66,7
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;141
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;117
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-17,0
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2019;17
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-junio 2020;12
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2020/2019;-29,4
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;124
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;105
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-15,3
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-junio 2019;247
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-junio 2020;164
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Variación % 2020/2019;-33,6
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;1.152
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;716
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-37,8
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;855
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;557
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-34,9
Provincia de ALMERÍA;8.-Hurtos;Enero-junio 2019;2.842
Provincia de ALMERÍA;8.-Hurtos;Enero-junio 2020;1.671
Provincia de ALMERÍA;8.-Hurtos;Variación % 2020/2019;-41,2
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-junio 2019;194
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-junio 2020;101
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Variación % 2020/2019;-47,9
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-junio 2019;206
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-junio 2020;233
Provincia de ALMERÍA;10.-Tráfico de drogas;Variación % 2020/2019;13,1
Provincia de ALMERÍA;Resto de infracciones penales;Enero-junio 2019;8.527
Provincia de ALMERÍA;Resto de infracciones penales;Enero-junio 2020;7.530
Provincia de ALMERÍA;Resto de infracciones penales;Variación % 2020/2019;-11,7
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2019;13.480
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-junio 2020;10.686
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-20,7
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;1
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;1
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;0,0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;4
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;100,0
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;41
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;29
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-29,3
- Municipio de Almería;4.-Secuestro;Enero-junio 2019;0
- Municipio de Almería;4.-Secuestro;Enero-junio 2020;1
- Municipio de Almería;4.-Secuestro;Variación % 2020/2019;100,0
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;36
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;25
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-30,6
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2019;3
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2020;3
- Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2020/2019;0,0
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;33
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;22
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-33,3
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2019;74
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2020;59
- Municipio de Almería;6.-Robos con violencia e intimidación;Variación % 2020/2019;-20,3
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;202
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;80
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-60,4
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;142
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;50
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-64,8
- Municipio de Almería;8.-Hurtos;Enero-junio 2019;1.017
- Municipio de Almería;8.-Hurtos;Enero-junio 2020;623
- Municipio de Almería;8.-Hurtos;Variación % 2020/2019;-38,7
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2019;96
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2020;39
- Municipio de Almería;9.-Sustracciones de vehículos;Variación % 2020/2019;-59,4
- Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2019;53
- Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2020;86
- Municipio de Almería;10.-Tráfico de drogas;Variación % 2020/2019;62,3
- Municipio de Almería;Resto de infracciones penales;Enero-junio 2019;2.429
- Municipio de Almería;Resto de infracciones penales;Enero-junio 2020;2.039
- Municipio de Almería;Resto de infracciones penales;Variación % 2020/2019;-16,1
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2019;3.949
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2020;2.986
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-24,4
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;0
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;1
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;100,0
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;2
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;2
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;0,0
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;23
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;19
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-17,4
- Municipio de Ejido (El);4.-Secuestro;Enero-junio 2019;0
- Municipio de Ejido (El);4.-Secuestro;Enero-junio 2020;0
- Municipio de Ejido (El);4.-Secuestro;Variación % 2020/2019;0,0
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;16
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;19
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;18,8
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2019;1
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2020;0
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2020/2019;-100,0
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;15
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;19
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;26,7
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2019;40
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2020;27
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Variación % 2020/2019;-32,5
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;147
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;90
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-38,8
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2019;84
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2020;54
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-35,7
- Municipio de Ejido (El);8.-Hurtos;Enero-junio 2019;346
- Municipio de Ejido (El);8.-Hurtos;Enero-junio 2020;241
- Municipio de Ejido (El);8.-Hurtos;Variación % 2020/2019;-30,3
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2019;36
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2020;11
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Variación % 2020/2019;-69,4
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2019;29
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2020;19
- Municipio de Ejido (El);10.-Tráfico de drogas;Variación % 2020/2019;-34,5
- Municipio de Ejido (El);Resto de infracciones penales;Enero-junio 2019;1.114
- Municipio de Ejido (El);Resto de infracciones penales;Enero-junio 2020;973
- Municipio de Ejido (El);Resto de infracciones penales;Variación % 2020/2019;-12,7
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2019;1.753
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2020;1.402
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-20,0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;0,0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;1
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;100,0
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;17
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;15
- Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-11,8
- Municipio de Níjar;4.-Secuestro;Enero-junio 2019;0
- Municipio de Níjar;4.-Secuestro;Enero-junio 2020;0
- Municipio de Níjar;4.-Secuestro;Variación % 2020/2019;0,0
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;12
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;6
- Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-50,0
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-junio 2019;1
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-junio 2020;0
- Municipio de Níjar;5.1.-Agresión sexual con penetración;Variación % 2020/2019;-100,0
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;11
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;6
- Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-45,5
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-junio 2019;9
- Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-junio 2020;6
- Municipio de Níjar;6.-Robos con violencia e intimidación;Variación % 2020/2019;-33,3
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;61
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;67
- Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;9,8
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;53
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;60
- Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;13,2
- Municipio de Níjar;8.-Hurtos;Enero-junio 2019;134
- Municipio de Níjar;8.-Hurtos;Enero-junio 2020;64
- Municipio de Níjar;8.-Hurtos;Variación % 2020/2019;-52,2
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-junio 2019;1
- Municipio de Níjar;9.-Sustracciones de vehículos;Enero-junio 2020;3
- Municipio de Níjar;9.-Sustracciones de vehículos;Variación % 2020/2019;200,0
- Municipio de Níjar;10.-Tráfico de drogas;Enero-junio 2019;8
- Municipio de Níjar;10.-Tráfico de drogas;Enero-junio 2020;15
- Municipio de Níjar;10.-Tráfico de drogas;Variación % 2020/2019;87,5
- Municipio de Níjar;Resto de infracciones penales;Enero-junio 2019;510
- Municipio de Níjar;Resto de infracciones penales;Enero-junio 2020;386
- Municipio de Níjar;Resto de infracciones penales;Variación % 2020/2019;-24,3
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-junio 2019;752
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-junio 2020;563
- Municipio de Níjar;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-25,1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;1
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;-100,0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;0
- Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;0,0
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;27
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;30
- Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;11,1
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2019;0
- Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2020;0
- Municipio de Roquetas de Mar;4.-Secuestro;Variación % 2020/2019;0,0
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;26
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;26
- Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;0,0
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2019;5
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2020;6
- Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Variación % 2020/2019;20,0
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;21
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;20
- Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-4,8
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2019;76
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2020;35
- Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Variación % 2020/2019;-53,9
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;143
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;113
- Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-21,0
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;113
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;84
- Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-25,7
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2019;598
- Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2020;317
- Municipio de Roquetas de Mar;8.-Hurtos;Variación % 2020/2019;-47,0
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2019;25
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2020;20
- Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Variación % 2020/2019;-20,0
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2019;47
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2020;46
- Municipio de Roquetas de Mar;10.-Tráfico de drogas;Variación % 2020/2019;-2,1
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-junio 2019;1.685
- Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-junio 2020;1.526
- Municipio de Roquetas de Mar;Resto de infracciones penales;Variación % 2020/2019;-9,4
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-junio 2019;2.628
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-junio 2020;2.113
- Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-19,6
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;4
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;2
Provincia de CÁDIZ;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;-50,0
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;13
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;16
Provincia de CÁDIZ;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;23,1
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;283
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;252
Provincia de CÁDIZ;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-11,0
Provincia de CÁDIZ;4.-Secuestro;Enero-junio 2019;1
Provincia de CÁDIZ;4.-Secuestro;Enero-junio 2020;1
Provincia de CÁDIZ;4.-Secuestro;Variación % 2020/2019;0,0
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;168
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;127
Provincia de CÁDIZ;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-24,4
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-junio 2019;14
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Enero-junio 2020;18
Provincia de CÁDIZ;5.1.-Agresión sexual con penetración;Variación % 2020/2019;28,6
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;154
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;109
Provincia de CÁDIZ;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-29,2
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-junio 2019;420
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Enero-junio 2020;258
Provincia de CÁDIZ;6.-Robos con violencia e intimidación;Variación % 2020/2019;-38,6
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;1.114
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;936
Provincia de CÁDIZ;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-16,0
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;739
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;685
Provincia de CÁDIZ;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-7,3
Provincia de CÁDIZ;8.-Hurtos;Enero-junio 2019;6.144
Provincia de CÁDIZ;8.-Hurtos;Enero-junio 2020;3.599
Provincia de CÁDIZ;8.-Hurtos;Variación % 2020/2019;-41,4
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-junio 2019;682
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Enero-junio 2020;419
Provincia de CÁDIZ;9.-Sustracciones de vehículos;Variación % 2020/2019;-38,6
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-junio 2019;539
Provincia de CÁDIZ;10.-Tráfico de drogas;Enero-junio 2020;539
Provincia de CÁDIZ;10.-Tráfico de drogas;Variación % 2020/2019;0,0
Provincia de CÁDIZ;Resto de infracciones penales;Enero-junio 2019;15.190
