Geografía;Tipología penal;Periodos:;Total
Provincia de CÁDIZ;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-10,3
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2015;249
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2016;187
Provincia de CÁDIZ;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-24,9
Provincia de CÁDIZ;7.-DAÑOS;Enero-marzo 2015;1.514
Provincia de CÁDIZ;7.-DAÑOS;Enero-marzo 2016;1.324
Provincia de CÁDIZ;7.-DAÑOS;Variación % 2016/2015;-12,5
Provincia de CÁDIZ;8.-HURTOS;Enero-marzo 2015;3.802
Provincia de CÁDIZ;8.-HURTOS;Enero-marzo 2016;3.874
Provincia de CÁDIZ;8.-HURTOS;Variación % 2016/2015;1,9
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-marzo 2015;1.438
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Enero-marzo 2016;1.234
- Municipio de Algeciras;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-14,2
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2015;1
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2016;0
- Municipio de Algeciras;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;-100,0
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2015;25
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2016;26
- Municipio de Algeciras;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;4,0
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2015;58
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2016;52
- Municipio de Algeciras;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-10,3
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2015;55
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2016;27
- Municipio de Algeciras;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-50,9
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2015;129
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2016;91
- Municipio de Algeciras;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-29,5
- Municipio de Algeciras;7.-DAÑOS;Enero-marzo 2015;177
- Municipio de Algeciras;7.-DAÑOS;Enero-marzo 2016;94
- Municipio de Algeciras;7.-DAÑOS;Variación % 2016/2015;-46,9
- Municipio de Algeciras;8.-HURTOS;Enero-marzo 2015;341
- Municipio de Algeciras;8.-HURTOS;Enero-marzo 2016;316
- Municipio de Algeciras;8.-HURTOS;Variación % 2016/2015;-7,3
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-marzo 2015;1.492
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Enero-marzo 2016;1.494
- Municipio de Cádiz;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;0,1
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2015;0
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2016;0
- Municipio de Cádiz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2015;19
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2016;34
- Municipio de Cádiz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;78,9
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2015;19
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2016;10
- Municipio de Cádiz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-47,4
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2015;42
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2016;50
- Municipio de Cádiz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;19,0
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2015;19
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2016;10
- Municipio de Cádiz;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-47,4
- Municipio de Cádiz;7.-DAÑOS;Enero-marzo 2015;127
- Municipio de Cádiz;7.-DAÑOS;Enero-marzo 2016;135
- Municipio de Cádiz;7.-DAÑOS;Variación % 2016/2015;6,3
- Municipio de Cádiz;8.-HURTOS;Enero-marzo 2015;653
- Municipio de Cádiz;8.-HURTOS;Enero-marzo 2016;695
- Municipio de Cádiz;8.-HURTOS;Variación % 2016/2015;6,4
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-marzo 2015;750
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-marzo 2016;765
- Municipio de Chiclana de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;2,0
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2015;0
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2016;0
- Municipio de Chiclana de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2015;7
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2016;7
- Municipio de Chiclana de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;0,0
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2015;183
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2016;117
- Municipio de Chiclana de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-36,1
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2015;7
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2016;15
- Municipio de Chiclana de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;114,3
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2015;5
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2016;2
- Municipio de Chiclana de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;-60,0
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-marzo 2015;110
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Enero-marzo 2016;102
- Municipio de Chiclana de la Frontera;7.-DAÑOS;Variación % 2016/2015;-7,3
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-marzo 2015;145
- Municipio de Chiclana de la Frontera;8.-HURTOS;Enero-marzo 2016;179
- Municipio de Chiclana de la Frontera;8.-HURTOS;Variación % 2016/2015;23,4
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-marzo 2015;2.777
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Enero-marzo 2016;2.485
- Municipio de Jerez de la Frontera;1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-10,5
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2015;0
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2016;0
- Municipio de Jerez de la Frontera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2015;46
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2016;52
- Municipio de Jerez de la Frontera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;13,0
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2015;98
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2016;51
- Municipio de Jerez de la Frontera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-48,0
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2015;87
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2016;75
- Municipio de Jerez de la Frontera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-13,8
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2015;7
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2016;7
- Municipio de Jerez de la Frontera;6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;0,0
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-marzo 2015;324
- Municipio de Jerez de la Frontera;7.-DAÑOS;Enero-marzo 2016;234
- Municipio de Jerez de la Frontera;7.-DAÑOS;Variación % 2016/2015;-27,8
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-marzo 2015;955
- Municipio de Jerez de la Frontera;8.-HURTOS;Enero-marzo 2016;931
- Municipio de Jerez de la Frontera;8.-HURTOS;Variación % 2016/2015;-2,5
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-marzo 2015;702
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Enero-marzo 2016;592
- Municipio de Línea de la Concepción (La);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-15,7
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2015;0
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-marzo 2016;0
- Municipio de Línea de la Concepción (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Variación % 2016/2015;0,0
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2015;21
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-marzo 2016;21
- Municipio de Línea de la Concepción (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Variación % 2016/2015;0,0
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2015;17
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-marzo 2016;12
- Municipio de Línea de la Concepción (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Variación % 2016/2015;-29,4
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2015;32
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-marzo 2016;20
- Municipio de Línea de la Concepción (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Variación % 2016/2015;-37,5
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2015;9
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Enero-marzo 2016;13
- Municipio de Línea de la Concepción (La);6.-TRÁFICO DE DROGAS (EU);Variación % 2016/2015;44,4
- Municipio de Línea de la Concepción (La);7.-DAÑOS;Enero-marzo 2015;79
- Municipio de Línea de la Concepción (La);7.-DAÑOS;Enero-marzo 2016;83
- Municipio de Línea de la Concepción (La);7.-DAÑOS;Variación % 2016/2015;5,1
- Municipio de Línea de la Concepción (La);8.-HURTOS;Enero-marzo 2015;142
- Municipio de Línea de la Concepción (La);8.-HURTOS;Enero-marzo 2016;135
- Municipio de Línea de la Concepción (La);8.-HURTOS;Variación % 2016/2015;-4,9
- Municipio de Puerto de Santa María (El);1.-DELITOS Y FALTAS (EU);Enero-marzo 2015;967
- Municipio de Puerto de Santa María (El);1.-DELITOS Y FALTAS (EU);Enero-marzo 2016;893
- Municipio de Puerto de Santa María (El);1.-DELITOS Y FALTAS (EU);Variación % 2016/2015;-7,7
