Geografía;Tipología penal;Periodos:;Total
ANDALUCÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;15
ANDALUCÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;17
ANDALUCÍA;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;13,3
ANDALUCÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;30
ANDALUCÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;50
ANDALUCÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;66,7
ANDALUCÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;723
ANDALUCÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;767
ANDALUCÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;6,1
ANDALUCÍA;4.-Secuestro;Enero-marzo 2019;12
ANDALUCÍA;4.-Secuestro;Enero-marzo 2020;6
ANDALUCÍA;4.-Secuestro;Variación % 2020/2019;-50,0
ANDALUCÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;599
ANDALUCÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;532
ANDALUCÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-11,2
ANDALUCÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2019;54
ANDALUCÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2020;57
ANDALUCÍA;5.1.-Agresión sexual con penetración;Variación % 2020/2019;5,6
ANDALUCÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;545
ANDALUCÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;475
ANDALUCÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-12,8
ANDALUCÍA;6.-Robos con violencia e intimidación;Enero-marzo 2019;1.722
ANDALUCÍA;6.-Robos con violencia e intimidación;Enero-marzo 2020;1.570
ANDALUCÍA;6.-Robos con violencia e intimidación;Variación % 2020/2019;-8,8
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;5.732
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;5.188
ANDALUCÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-9,5
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;3.756
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;3.465
ANDALUCÍA;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-7,7
ANDALUCÍA;8.-Hurtos;Enero-marzo 2019;21.609
ANDALUCÍA;8.-Hurtos;Enero-marzo 2020;18.095
ANDALUCÍA;8.-Hurtos;Variación % 2020/2019;-16,3
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-marzo 2019;1.647
ANDALUCÍA;9.-Sustracciones de vehículos;Enero-marzo 2020;1.374
ANDALUCÍA;9.-Sustracciones de vehículos;Variación % 2020/2019;-16,6
ANDALUCÍA;10.-Tráfico de drogas;Enero-marzo 2019;988
ANDALUCÍA;10.-Tráfico de drogas;Enero-marzo 2020;1.038
ANDALUCÍA;10.-Tráfico de drogas;Variación % 2020/2019;5,1
ANDALUCÍA;Resto de infracciones penales;Enero-marzo 2019;48.204
ANDALUCÍA;Resto de infracciones penales;Enero-marzo 2020;47.517
ANDALUCÍA;Resto de infracciones penales;Variación % 2020/2019;-1,4
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;81.281
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;76.154
ANDALUCÍA;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-6,3
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;2
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;3
Provincia de ALMERÍA;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;50,0
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;2
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;3
Provincia de ALMERÍA;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;50,0
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;78
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;73
Provincia de ALMERÍA;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-6,4
Provincia de ALMERÍA;4.-Secuestro;Enero-marzo 2019;3
Provincia de ALMERÍA;4.-Secuestro;Enero-marzo 2020;0
Provincia de ALMERÍA;4.-Secuestro;Variación % 2020/2019;-100,0
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;71
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;55
Provincia de ALMERÍA;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-22,5
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2019;10
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Enero-marzo 2020;8
Provincia de ALMERÍA;5.1.-Agresión sexual con penetración;Variación % 2020/2019;-20,0
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;61
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;47
Provincia de ALMERÍA;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;-23,0
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-marzo 2019;122
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Enero-marzo 2020;104
Provincia de ALMERÍA;6.-Robos con violencia e intimidación;Variación % 2020/2019;-14,8
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;644
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;453
Provincia de ALMERÍA;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-29,7
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;480
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;350
Provincia de ALMERÍA;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-27,1
Provincia de ALMERÍA;8.-Hurtos;Enero-marzo 2019;1.447
Provincia de ALMERÍA;8.-Hurtos;Enero-marzo 2020;1.105
Provincia de ALMERÍA;8.-Hurtos;Variación % 2020/2019;-23,6
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-marzo 2019;104
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Enero-marzo 2020;66
Provincia de ALMERÍA;9.-Sustracciones de vehículos;Variación % 2020/2019;-36,5
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-marzo 2019;87
Provincia de ALMERÍA;10.-Tráfico de drogas;Enero-marzo 2020;112
Provincia de ALMERÍA;10.-Tráfico de drogas;Variación % 2020/2019;28,7
Provincia de ALMERÍA;Resto de infracciones penales;Enero-marzo 2019;4.153
Provincia de ALMERÍA;Resto de infracciones penales;Enero-marzo 2020;3.844
Provincia de ALMERÍA;Resto de infracciones penales;Variación % 2020/2019;-7,4
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;6.713
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;5.818
Provincia de ALMERÍA;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-13,3
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;1
- Municipio de Almería;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;100,0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;1
- Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;100,0
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;14
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;15
- Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;7,1
- Municipio de Almería;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Almería;4.-Secuestro;Enero-marzo 2020;0
- Municipio de Almería;4.-Secuestro;Variación % 2020/2019;0,0
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;11
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;15
- Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;36,4
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-marzo 2019;2
- Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-marzo 2020;2
- Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2020/2019;0,0
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;9
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;13
- Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;44,4
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-marzo 2019;34
- Municipio de Almería;6.-Robos con violencia e intimidación;Enero-marzo 2020;39
- Municipio de Almería;6.-Robos con violencia e intimidación;Variación % 2020/2019;14,7
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;116
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;46
- Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-60,3
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;83
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;26
- Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-68,7
- Municipio de Almería;8.-Hurtos;Enero-marzo 2019;544
- Municipio de Almería;8.-Hurtos;Enero-marzo 2020;467
- Municipio de Almería;8.-Hurtos;Variación % 2020/2019;-14,2
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-marzo 2019;47
- Municipio de Almería;9.-Sustracciones de vehículos;Enero-marzo 2020;28
- Municipio de Almería;9.-Sustracciones de vehículos;Variación % 2020/2019;-40,4
- Municipio de Almería;10.-Tráfico de drogas;Enero-marzo 2019;27
- Municipio de Almería;10.-Tráfico de drogas;Enero-marzo 2020;47
- Municipio de Almería;10.-Tráfico de drogas;Variación % 2020/2019;74,1
- Municipio de Almería;Resto de infracciones penales;Enero-marzo 2019;1.188
- Municipio de Almería;Resto de infracciones penales;Enero-marzo 2020;1.079
- Municipio de Almería;Resto de infracciones penales;Variación % 2020/2019;-9,2
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;1.981
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;1.738
- Municipio de Almería;TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-12,3
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;0
- Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;0,0
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;1
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;1
- Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2020/2019;0,0
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;13
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;12
- Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2020/2019;-7,7
- Municipio de Ejido (El);4.-Secuestro;Enero-marzo 2019;0
- Municipio de Ejido (El);4.-Secuestro;Enero-marzo 2020;0
- Municipio de Ejido (El);4.-Secuestro;Variación % 2020/2019;0,0
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;6
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;7
- Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;16,7
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-marzo 2019;1
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-marzo 2020;0
- Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2020/2019;-100,0
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;5
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;7
- Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2020/2019;40,0
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-marzo 2019;22
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-marzo 2020;19
- Municipio de Ejido (El);6.-Robos con violencia e intimidación;Variación % 2020/2019;-13,6
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;66
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;63
- Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2020/2019;-4,5
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;39
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;38
- Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2020/2019;-2,6
- Municipio de Ejido (El);8.-Hurtos;Enero-marzo 2019;190
- Municipio de Ejido (El);8.-Hurtos;Enero-marzo 2020;146
- Municipio de Ejido (El);8.-Hurtos;Variación % 2020/2019;-23,2
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-marzo 2019;20
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-marzo 2020;5
- Municipio de Ejido (El);9.-Sustracciones de vehículos;Variación % 2020/2019;-75,0
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-marzo 2019;16
- Municipio de Ejido (El);10.-Tráfico de drogas;Enero-marzo 2020;6
- Municipio de Ejido (El);10.-Tráfico de drogas;Variación % 2020/2019;-62,5
- Municipio de Ejido (El);Resto de infracciones penales;Enero-marzo 2019;552
- Municipio de Ejido (El);Resto de infracciones penales;Enero-marzo 2020;516
- Municipio de Ejido (El);Resto de infracciones penales;Variación % 2020/2019;-6,5
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-marzo 2019;886
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-marzo 2020;775
- Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2020/2019;-12,5
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;0
- Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2020/2019;0,0
- Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
