Geografía;Tipología penal;Periodos:;Total
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;5
-Municipio de Almería;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;400,0
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;31
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;52
-Municipio de Almería;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;67,7
-Municipio de Almería;4.-Secuestro;Enero-junio 2021;0
-Municipio de Almería;4.-Secuestro;Enero-junio 2022;0
-Municipio de Almería;4.-Secuestro;Variación % 2022/2021;0,0
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;40
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2022;31
-Municipio de Almería;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;-22,5
-Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2021;7
-Municipio de Almería;5.1.-Agresión sexual con penetración;Enero-junio 2022;3
-Municipio de Almería;5.1.-Agresión sexual con penetración;Variación % 2022/2021;-57,1
-Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;33
-Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2022;28
-Municipio de Almería;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;-15,2
-Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2021;86
-Municipio de Almería;6.-Robos con violencia e intimidación;Enero-junio 2022;107
-Municipio de Almería;6.-Robos con violencia e intimidación;Variación % 2022/2021;24,4
-Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;133
-Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;193
-Municipio de Almería;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2022/2021;45,1
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;105
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;156
-Municipio de Almería;7.1.-Robos con fuerza en domicilios;Variación % 2022/2021;48,6
-Municipio de Almería;8.-Hurtos;Enero-junio 2021;674
-Municipio de Almería;8.-Hurtos;Enero-junio 2022;1.006
-Municipio de Almería;8.-Hurtos;Variación % 2022/2021;49,3
-Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2021;49
-Municipio de Almería;9.-Sustracciones de vehículos;Enero-junio 2022;49
-Municipio de Almería;9.-Sustracciones de vehículos;Variación % 2022/2021;0,0
-Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2021;93
-Municipio de Almería;10.-Tráfico de drogas;Enero-junio 2022;115
-Municipio de Almería;10.-Tráfico de drogas;Variación % 2022/2021;23,7
-Municipio de Almería;Resto de infracciones penales;Enero-junio 2021;2.190
-Municipio de Almería;Resto de infracciones penales;Enero-junio 2022;2.655
-Municipio de Almería;Resto de infracciones penales;Variación % 2022/2021;21,2
-Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2021;3.297
-Municipio de Almería;TOTAL INFRACCIONES PENALES;Enero-junio 2022;4.214
-Municipio de Almería;TOTAL INFRACCIONES PENALES;Variación % 2022/2021;27,8
-Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;0
-Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2022;0
-Municipio de Ejido (El);1.-Homicidios dolosos y asesinatos consumados;Variación % 2022/2021;0,0
-Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;3
-Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;2
-Municipio de Ejido (El);2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;-33,3
-Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;20
-Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;34
-Municipio de Ejido (El);3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;70,0
-Municipio de Ejido (El);4.-Secuestro;Enero-junio 2021;1
-Municipio de Ejido (El);4.-Secuestro;Enero-junio 2022;0
-Municipio de Ejido (El);4.-Secuestro;Variación % 2022/2021;-100,0
-Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;16
-Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2022;26
-Municipio de Ejido (El);5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;62,5
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2021;3
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Enero-junio 2022;2
-Municipio de Ejido (El);5.1.-Agresión sexual con penetración;Variación % 2022/2021;-33,3
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;13
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2022;24
-Municipio de Ejido (El);5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;84,6
-Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2021;20
-Municipio de Ejido (El);6.-Robos con violencia e intimidación;Enero-junio 2022;49
